ID	Class	Mean	stdev	Predicted_0.43	Median	score_0	score_1	score_2	score_3	score_4
XP_004235513	gen	0.1362903551147123	0.09871030425723011	gen	0.09487721008304587	0.039721574159041824	0.28602910583317903	0.18258240229732128	0.09487721008304587	0.0782414832009736
XP_004235516	gen	0.009780208550123501	0.00554573326033241	gen	0.008309778137685655	0.005008813769729731	0.019114496506373424	0.009992052992871413	0.008309778137685655	0.006475901343957286
XP_004235536	gen	0.22184184725108635	0.07998637260364669	gen	0.2003053531898943	0.2592240870994172	0.2003053531898943	0.16891832238834414	0.34098328755710866	0.13977818602066755
XP_004235544	gen	0.45964417022493953	0.37122251055351385	special	0.26956673367370454	0.06696093797352326	0.24824349906414164	0.26956673367370454	0.8360041274317583	0.8774455529815695
XP_004235547	special	0.963051518679465	0.0152215993351853	special	0.9666607788510513	0.9752438395114599	0.9399668433785746	0.956551938326508	0.9666607788510513	0.9768341933297306
XP_004235548	special	0.9887302927476374	0.005335387976215491	special	0.9893999501158411	0.9934521648679303	0.9893999501158411	0.9844534621878926	0.9821642668221702	0.9941816197443526
XP_004235549	special	0.9950629992256934	0.0031860501320429557	special	0.9960417860916954	0.9985062411913581	0.9900620692606918	0.9942094583146032	0.9960417860916954	0.9964954412701182
XP_004235550	gen	0.027136396514547485	0.030506316790826916	gen	0.013361582316773682	0.007266632681827595	0.013361582316773682	0.031043810992246804	0.005395067749982241	0.07861488883190709
XP_004235552	gen	0.014698102295299548	0.011069614445936687	gen	0.017875312036159212	0.004199392727420664	0.027474042434616732	0.021761892955073737	0.017875312036159212	0.0021798713232273957
XP_004235572	gen	0.03229829171216051	0.018640362886434392	gen	0.032150254010392045	0.03219635440741865	0.017602926200873774	0.032150254010392045	0.06281640445617777	0.016725519485940307
XP_004235585	gen	0.1505340286206575	0.09832522233495618	gen	0.11196071213125992	0.11196071213125992	0.24682190648326519	0.2649275741043283	0.06727798782122198	0.06168196256321209
XP_004235589	gen	0.17848389696651804	0.07560911299289608	gen	0.18900021987458002	0.09079590235794344	0.2873387782531037	0.18900021987458002	0.19949250492426412	0.12579207942269882
XP_004235624	gen	0.024300995066584813	0.022277657705894717	gen	0.018689520330021244	0.006586912041891131	0.06289427439739013	0.02078452877657454	0.012549739787047012	0.018689520330021244
XP_004235632	gen	0.3551676974679513	0.16615048624837872	gen	0.30904729991436375	0.6025132883047418	0.30904729991436375	0.1590831792435794	0.4183797754767118	0.2868149444003597
XP_004235633	gen	0.3610478215966104	0.1322541696789302	gen	0.42256487689756717	0.42256487689756717	0.43749234793471087	0.14069802402665987	0.3374784925831584	0.46700536654095587
XP_004235637	gen	0.09475452725451129	0.06259441388428567	gen	0.06618347085450067	0.19483389167821608	0.1153934802361448	0.05786057308692751	0.039501220416767395	0.06618347085450067
XP_004235645	gen	0.03599320350459656	0.020170155673720106	gen	0.04004435843835379	0.011810029940912325	0.01909540415496376	0.04004435843835379	0.049265801599374326	0.05975042338937859
XP_004235647	gen	0.39019368535265186	0.14240253629171964	gen	0.4171095902657356	0.27267306053832363	0.23290209746450777	0.5886785176246339	0.4171095902657356	0.4396051608700584
XP_004235671	special	0.5310842843178144	0.2289845588565571	special	0.44524551026928166	0.9304227995791509	0.44524551026928166	0.48760824253930296	0.4437673113738984	0.3483775578274382
XP_004235714	gen	0.08553512410878901	0.02227900034122609	gen	0.07882095476218602	0.07882095476218602	0.11440557972877893	0.07231363427762283	0.1021877289654382	0.059947722809919064
XP_004235715	gen	0.05004788371883072	0.030805507343051784	gen	0.043496217494187646	0.01569500402258326	0.043496217494187646	0.058077472472710494	0.09785427013305649	0.03511645447161573
XP_004235742	gen	0.04910675370363417	0.030919992775354243	gen	0.05051318611605162	0.05727958273723343	0.013187220938539756	0.02973235951770828	0.09482141920863774	0.05051318611605162
XP_004235785	gen	0.045937956924349696	0.02127620024322681	gen	0.052254745611876076	0.03213111042938247	0.072226053491921	0.052254745611876076	0.05541258062056218	0.017665294468006774
XP_004235803	gen	0.10564236323505609	0.09545029263175897	gen	0.08084082547285622	0.08084082547285622	0.11059074292705683	0.2655837690325401	0.02128358162346789	0.04991289711935947
XP_004235807	gen	0.4571845808607164	0.0512008668843525	special	0.4720872342032719	0.49848090006252	0.36889061586660793	0.48436247460804105	0.4720872342032719	0.46210167956314097
XP_004235843	gen	0.018860021151907463	0.022286131550816338	gen	0.008991144288100689	0.008991144288100689	0.006393932665350004	0.057547522044584985	0.003491288203870552	0.017876218557631073
XP_004235845	gen	0.21785767887121618	0.13273297545374543	gen	0.2136360831732868	0.4036542064358464	0.03939134855854497	0.17114290417715272	0.2136360831732868	0.2614638520112499
XP_004235860	gen	0.07372167236955394	0.038335788626574475	gen	0.0738140950671467	0.030324602940790098	0.0738140950671467	0.09810707161107528	0.12331606858520461	0.043046523643553054
XP_004235863	special	0.884022237960607	0.0529452459369618	special	0.8665435968057232	0.9387529673284276	0.9393093937764339	0.8208201737916566	0.8546850581007939	0.8665435968057232
XP_004235875	gen	0.364951153748786	0.41898731037488063	gen	0.126026866197852	0.7161433820709384	0.01283618854228387	0.055321163875303	0.126026866197852	0.9144281680575527
XP_004235891	special	0.6525649381353394	0.23410969217238523	special	0.7619531334269336	0.7619531334269336	0.90114966303421	0.48768554840120587	0.7792237734673432	0.33281257234700495
XP_004235901	gen	0.06307220913797021	0.04484990417057186	gen	0.039087843993978695	0.12338926764755415	0.039087843993978695	0.09745199134287934	0.03639242721665534	0.019039515488783545
XP_004235954	gen	0.22416744700274852	0.10356369587304505	gen	0.19590180559199494	0.19590180559199494	0.13368594660083613	0.20681583781685084	0.18186874898198413	0.40256489602207657
XP_004235964	gen	0.01929653407429303	0.020451313499028616	gen	0.006365754655740296	0.03004882076064912	0.05044862744312482	0.004910931086268716	0.006365754655740296	0.004708536425682202
XP_004235974	gen	0.012270692148011705	0.00489061181715466	gen	0.0102090771641906	0.008082111430176883	0.017236162405271527	0.007993872194014122	0.017832237546405397	0.0102090771641906
XP_004235978	gen	0.013207812640408378	0.014306456698028698	gen	0.00955278469061207	0.003849440015986744	0.00955278469061207	0.038167061173698016	0.0038110957026305506	0.010658681619114518
XP_004235979	gen	0.12311735929274595	0.11799725310436013	gen	0.10484322394043356	0.3156150863057227	0.00997349420618476	0.10484322394043356	0.1352224683163371	0.049932523695051564
XP_004235981	gen	0.013712647785547061	0.01663494113954828	gen	0.005601437520350462	0.042228889266037226	0.014518408241588517	0.002030401182554521	0.005601437520350462	0.004184102717204576
XP_004235985	gen	0.007810540145265358	0.005288724228366365	gen	0.007393888453260877	0.007393888453260877	0.0036601324339885603	0.007924691124476232	0.016539136538533148	0.00353485217606798
XP_004235987	gen	0.02955032854778637	0.026408702953807196	gen	0.027861906411982856	0.06939629617672494	0.038631973346282183	0.005267544415291105	0.027861906411982856	0.006593922388650783
XP_004235990	gen	0.2927977870066914	0.167945496302032	gen	0.3840156940182383	0.4481265497627205	0.09300856488432105	0.12912265360378525	0.409715472764392	0.3840156940182383
XP_004235998	gen	0.12719299040116094	0.02984850695008937	gen	0.12803039900385246	0.12818905091214544	0.17455111394769887	0.12803039900385246	0.1099911719860659	0.09520321615604199
XP_004236007	special	0.8710802821034834	0.030267664145868723	special	0.8674361850625403	0.8394644174399241	0.8773742139606565	0.8524532184336201	0.8674361850625403	0.918673375620676
XP_004236009	gen	0.36180750096728687	0.07129094439506249	gen	0.3523653080031194	0.4540954832009143	0.4114345579659424	0.2799826838701396	0.3111594717963187	0.3523653080031194
XP_004236012	special	0.9973974364730929	0.001592686572813536	special	0.9973129026132163	0.9973129026132163	0.999315177462212	0.9963990446527798	0.9953805787451355	0.9985794788921201
XP_004236018	gen	0.9774980974173257	0.022984219837439156	special	0.9832805306740827	0.9380472040666402	0.9882130304946021	0.9804588191953549	0.9832805306740827	0.9974909026559486
XP_004236064	special	0.6040004748717669	0.22849525089174255	special	0.622252617471555	0.8523284037286285	0.41455204251235145	0.33308248257438144	0.622252617471555	0.7977868280719181
XP_004236072	gen	0.02380026625275454	0.011435024203951006	gen	0.022164783330922515	0.019610871479273855	0.022164783330922515	0.03578354470226325	0.00767784217710316	0.03376428957420992
XP_004236073	special	0.7928645641878951	0.0898714691187791	special	0.8145727525759693	0.8339172114750153	0.6376189890843549	0.8145727525759693	0.8688815577544728	0.8093323100496628
XP_004236081	special	0.9294336286631122	0.03255543855473357	special	0.9255387075133767	0.9834582260627756	0.9296639245206706	0.8999245346475381	0.9085827505712005	0.9255387075133767
XP_004236093	gen	0.10190297755376702	0.0701780433920731	gen	0.08407121850283981	0.08407121850283981	0.14414258434514743	0.2003326705363975	0.05398864939683917	0.026979764987611215
XP_004236119	gen	0.024720953982502555	0.01503855796831766	gen	0.024692638305831037	0.03163755454020208	0.04566629674491807	0.024692638305831037	0.006884322519519668	0.014723957802041911
XP_004236149	gen	0.04311039519963711	0.03834868184026244	gen	0.02447232608789451	0.06922745332739134	0.09738257710045402	0.011551447829398749	0.01291817165304693	0.02447232608789451
XP_004236150	gen	0.18496946012273896	0.07428291300965993	gen	0.20801966803448763	0.23192661850235674	0.25909060089351743	0.07134163438115662	0.1544687788021765	0.20801966803448763
XP_004236185	special	0.6356848025396715	0.23357278226533812	special	0.7182665078759418	0.26872916631948957	0.7745866543862902	0.5553293430870446	0.8615123410295916	0.7182665078759418
XP_004236201	gen	0.06650328093095796	0.057152083102937415	gen	0.04576812049294575	0.03945346432327762	0.07306116192946795	0.16131575222062025	0.012917905688478252	0.04576812049294575
XP_004236210	gen	0.13847956113497875	0.09696870158018547	gen	0.1598097033718577	0.25778114107648575	0.06396407240954845	0.1598097033718577	0.19255822819471372	0.01828466062228813
XP_004236221	gen	0.003464358036419403	0.0031779320816476614	gen	0.0015706756977143222	0.001370152493486027	0.004634455844678516	0.00855334684070352	0.001193159305514629	0.0015706756977143222
XP_004236241	gen	0.3029927898432153	0.1572253552027094	gen	0.2819230616052956	0.2819230616052956	0.16585688955668434	0.2894491494987953	0.5687239293126098	0.20901091924269147
XP_004236245	gen	0.07080818723175722	0.03971962466963309	gen	0.05976696645351651	0.11659250637300185	0.020693245045087922	0.0514494453590083	0.05976696645351651	0.10553877292817154
XP_004236257	gen	0.045335379400280776	0.05802566517793606	gen	0.010084511973583968	0.13421801021177257	0.0030725181694294655	0.0044771443674271475	0.07482471227919073	0.010084511973583968
XP_004236276	gen	0.1634759084242297	0.07617058090769027	gen	0.13658055025595853	0.10960890843301094	0.2943108519089944	0.13658055025595853	0.16305060179391498	0.11382862972926963
XP_004236279	special	0.9364123821662009	0.05327088274532094	special	0.9618015046710547	0.9694015120920112	0.909680223004977	0.8557706977179458	0.9854079733450152	0.9618015046710547
XP_004236280	special	0.9407325742525092	0.041107078898397195	special	0.9515264722142431	0.9578704237482146	0.9288749151175107	0.8775631376807024	0.9878279225018756	0.9515264722142431
XP_004236281	special	0.9845045945224458	0.012906252541303603	special	0.9876902203266378	0.9954475060769098	0.986123439235643	0.9623169380275249	0.9909448689455133	0.9876902203266378
XP_004236282	special	0.9309911312394632	0.06840569586028603	special	0.9661403644766956	0.9661403644766956	0.8313642959226692	0.8883860913031857	0.9865131659567424	0.982551738538023
XP_004236284	special	0.9546067018280553	0.044201259202771924	special	0.9732605161796333	0.9732605161796333	0.8804254648161655	0.948355638394594	0.9825961104058054	0.9883957793440784
XP_004236286	special	0.9099505758477159	0.07355938631723082	special	0.9322023602426307	0.9183596728484223	0.9322023602426307	0.7832678592839638	0.9724437472247092	0.9434792396388537
XP_004236289	gen	0.04250030959508795	0.00741681682041342	gen	0.04439175915986271	0.04552178297992979	0.05236753980746712	0.04439175915986271	0.03571896460878564	0.03450150141939454
XP_004236315	gen	0.03232078032282397	0.034727370331321734	gen	0.0165012386114168	0.08863408916786315	0.005256121051070378	0.008579070184810116	0.042633382598959366	0.0165012386114168
XP_004236340	gen	0.0891825658443984	0.06128171841637093	gen	0.08563875036100634	0.02171363178612851	0.16540059690418846	0.03844238972756289	0.08563875036100634	0.1347174604431058
XP_004236342	gen	0.04092677059416997	0.015012229337423426	gen	0.04114725405017767	0.06176916327976405	0.020253855713188846	0.04517975176304501	0.03628382816467429	0.04114725405017767
XP_004236343	gen	0.03795951546623068	0.0160901100397054	gen	0.0371726761080514	0.019757516210824683	0.053232773155350056	0.05503997816510725	0.0371726761080514	0.02459463369181998
XP_004236345	gen	0.08996400666645948	0.012628815952589334	gen	0.08524970112943135	0.08524970112943135	0.07651690103723834	0.09513503438830684	0.08373551802012705	0.10918287875719385
XP_004236346	gen	0.10989890321496112	0.040643416076943766	gen	0.0957301771183925	0.06968219241564272	0.09084492156154664	0.17602680981297977	0.0957301771183925	0.11721041516624399
XP_004236354	gen	0.08932436204929667	0.08504302938440088	gen	0.07192309645639777	0.07192309645639777	0.011154375836238331	0.08776875141245656	0.2322188140705241	0.04355677247086657
XP_004236390	gen	0.22628376066443537	0.11487243079016152	gen	0.22612136983300457	0.16522309557005554	0.3364278089180333	0.06817086624455641	0.22612136983300457	0.335475662756527
XP_004236391	gen	0.6714382593588686	0.2315300440221984	special	0.6638430870176151	0.9092226479404624	0.8893647190817232	0.517842367399065	0.37691847535547757	0.6638430870176151
XP_004236429	gen	0.5772446215629178	0.1840908552455328	special	0.5694265775780024	0.5694265775780024	0.37071815720110035	0.6563626339227576	0.8416327500141673	0.44808298909856115
XP_004236468	special	0.9887085409581985	0.005465671894349867	special	0.991610801564359	0.9833879218540167	0.9944503471032515	0.9823419694851705	0.9917516647841947	0.991610801564359
XP_004236479	gen	0.0196825874428932	0.010696123182608342	gen	0.024788358326014396	0.029167513264157088	0.027316757232285035	0.012832934784889926	0.024788358326014396	0.004307373607119549
XP_004236520	gen	0.06973324566611835	0.03375299652751844	gen	0.06476115856920897	0.047861312934552654	0.09044201779848834	0.11526427806469003	0.06476115856920897	0.030337460963651884
XP_004236546	special	0.9553205750440158	0.030746494196897695	special	0.964223364739533	0.964223364739533	0.9173554420104879	0.9318855279195647	0.9944841298287617	0.9686544107217322
XP_004236547	special	0.955097916488409	0.03372310026168592	special	0.9643263668840895	0.9690424921508141	0.8992794749274797	0.9538022462929073	0.9890390021867543	0.9643263668840895
XP_004236571	gen	0.012586376889285645	0.009434342506530493	gen	0.008565886053904175	0.01984055376303828	0.005459464503438223	0.003835598801665909	0.008565886053904175	0.025230381324381643
XP_004236585	gen	0.035035656814103526	0.026656582653988556	gen	0.03246677512277558	0.07214805804047963	0.01334867910695069	0.0498840607022411	0.007330711098070643	0.03246677512277558
XP_004236586	gen	0.01821869785303632	0.01208877857743927	gen	0.014299253279464248	0.014299253279464248	0.020986276771578757	0.03792788976914869	0.00827171362621344	0.00960835581877648
XP_004236592	gen	0.6807952912625465	0.12489749462117251	special	0.6696501654124282	0.6696501654124282	0.688006598151414	0.6171696171264354	0.8817440404855599	0.5474060351368947
XP_004236610	gen	0.1945708618437178	0.08335611020664528	gen	0.1819845767696061	0.16864493646979062	0.3311428830961318	0.10369232432407875	0.18738958855898163	0.1819845767696061
XP_004236616	special	0.9128161218394905	0.10442074806192647	special	0.9418317284452116	0.9397779943949404	0.7293744269861023	0.9418317284452116	0.9881994947060881	0.9648969646651104
XP_004236623	gen	0.03296851133515198	0.020315287411500266	gen	0.02651356703783702	0.019365833116030153	0.010336527750070754	0.05370646420412499	0.02651356703783702	0.05492016456769696
XP_004236627	gen	0.12734397956522928	0.02985124615732777	gen	0.14013531836566195	0.10060041873396078	0.16294946278601594	0.14084191370297264	0.09219278423753505	0.14013531836566195
XP_004236633	gen	0.01103885865430585	0.0052885804828096405	gen	0.008385313629775112	0.005858380492697737	0.016605071800591894	0.01688675714761518	0.0074587702008493285	0.008385313629775112
XP_004236640	gen	0.004213897942393515	0.0022245361909564313	gen	0.005014015394488676	0.006691302319700213	0.0023422583884204337	0.005014015394488676	0.0014463457556586092	0.005575567853699643
XP_004236642	gen	0.010629265379499656	0.007767402464215999	gen	0.00721188532656714	0.004637935358333507	0.015473278033792639	0.02185233420731208	0.003970893971492908	0.00721188532656714
XP_004236686	gen	0.12719478486515662	0.09418305112576061	gen	0.12474138908793056	0.05043174665365212	0.2792230099679259	0.12474138908793056	0.13449155284604092	0.047086225770233435
XP_004236687	gen	0.1335318497972397	0.02638733759179634	gen	0.13828992732391066	0.10010052288995079	0.17115911488897803	0.11933437016196538	0.1387753137213936	0.13828992732391066
XP_004236699	gen	0.05514357557018383	0.04716579653158573	gen	0.043580362733288316	0.021235122854683826	0.1374407715291394	0.043580362733288316	0.045788130213198316	0.02767349052060928
XP_004236713	gen	0.055094821237465806	0.03195086065151277	gen	0.05330291854955707	0.05330291854955707	0.01226414123842386	0.06373297729757081	0.045485452158604195	0.10068861694317309
XP_004236714	gen	0.04616925875530314	0.028829511139171298	gen	0.04753393520781907	0.02319266089398312	0.019008080323895123	0.09138414527724933	0.04972747207356907	0.04753393520781907
XP_004236715	gen	0.020693578461708856	0.017751643532032946	gen	0.013716626760010214	0.012314718523328019	0.006837930305866343	0.05146975309560312	0.013716626760010214	0.019128863623736576
XP_004236716	gen	0.054272714252083507	0.03544353938966426	gen	0.04888338678502774	0.035439832871623396	0.02207534302554623	0.11420789194996765	0.05075711662825249	0.04888338678502774
XP_004236717	gen	0.030608906638454458	0.021093419091106767	gen	0.030192741428388795	0.015721813754077132	0.010552935558852058	0.06457580258156823	0.032001239869386064	0.030192741428388795
XP_004236718	gen	0.052976282351217964	0.03445535657171511	gen	0.0511618564336562	0.022649950451747756	0.02129701319426531	0.10470590509584031	0.0511618564336562	0.06506668658058024
XP_004236719	gen	0.10997400397947561	0.06292781417329935	gen	0.10331872283937688	0.10541362661414133	0.03588080992899646	0.21027367208598174	0.10331872283937688	0.09498318842888162
XP_004236720	gen	0.06182715143045449	0.0422484754323343	gen	0.053307147421348754	0.03593504084282163	0.01875769577333984	0.12831742278079858	0.07281845033396361	0.053307147421348754
XP_004236721	gen	0.07300776052067663	0.06940010847566797	gen	0.048616662851912754	0.022750843816926707	0.035591378864929996	0.19409999565009442	0.048616662851912754	0.06397992141951928
XP_004236729	special	0.895894064387473	0.03141142483071971	special	0.882230194145861	0.8821020571076109	0.882230194145861	0.8687540574044046	0.8972800948679476	0.9491039184115411
XP_004236735	gen	0.10573692587374295	0.02979965709647597	gen	0.10708697109938292	0.06598279733898114	0.1439584165423033	0.08987570083159437	0.12178074355645299	0.10708697109938292
XP_004236746	gen	0.018058603650555803	0.017139923998351504	gen	0.011640201819844388	0.011869066907707143	0.048591336898129986	0.011640201819844388	0.007933278993118562	0.010259133633978923
XP_004236755	gen	0.01153845362813979	0.009637739586525723	gen	0.006375380984281361	0.003811823127372136	0.02509087323872028	0.004090274283485774	0.006375380984281361	0.0183239165068394
XP_004236757	gen	0.16355484288981165	0.08279820197339106	gen	0.15241925601872816	0.25076404593354057	0.2468881819282357	0.07921517452595125	0.15241925601872816	0.08848755604260251
XP_004236761	gen	0.6103548909634107	0.20061301009349983	special	0.6080657060097275	0.8092281418135827	0.6080657060097275	0.8010432505741212	0.34574511716947454	0.4876922392501474
XP_004236774	special	0.9421135448135851	0.028341877890031446	special	0.9387190050456324	0.9811888194780893	0.9034329589763129	0.9342871391338278	0.9529398014340628	0.9387190050456324
XP_004236793	gen	0.10092860321546285	0.017291727965102623	gen	0.09353477484657906	0.09098326139356895	0.1281562971465709	0.08475495724629228	0.09353477484657906	0.10721372544430299
XP_004236810	special	0.5528718122463819	0.22673927031732508	special	0.5637907634028005	0.26789168883940867	0.8133605523511218	0.7275320933296282	0.3917839633089503	0.5637907634028005
XP_004236813	gen	0.11521497553054534	0.10087803563400403	gen	0.08416810668201198	0.034626561780398406	0.03440368106155599	0.2754648365603122	0.08416810668201198	0.14741169156844816
XP_004236831	gen	0.005372009389131269	0.004551486702465294	gen	0.004505802566536421	0.013158470317793332	0.0013691995797680161	0.004505802566536421	0.003136560205179604	0.004690014276378975
XP_004236836	gen	0.01956991697935327	0.009648301390951939	gen	0.019662238778208437	0.016672848761010838	0.01987456516952276	0.03425014284728711	0.007389789340737189	0.019662238778208437
XP_004236849	gen	0.1499386574865968	0.049006678737670235	gen	0.1265478686457257	0.11690083660208854	0.1265478686457257	0.235749652180838	0.14454269357787936	0.1259522364264524
XP_004236855	gen	0.08727023369089644	0.0736608398287616	gen	0.041315876043644915	0.16001682107187087	0.17504950871159083	0.03394000661130638	0.02602895601606921	0.041315876043644915
XP_004236874	gen	0.6261737075784788	0.17162089140529	special	0.6200422639183069	0.4294532129050214	0.6200422639183069	0.872462983533329	0.5109762571089181	0.697933820426819
XP_004236876	gen	0.6210447093541414	0.1530570880574167	special	0.7075280591778446	0.41691519355970186	0.7634249106796442	0.7181757551785973	0.4991796281749185	0.7075280591778446
XP_004236880	gen	0.11994193725704645	0.044425680435505155	gen	0.14008119377116748	0.1221145355944664	0.1411305345675711	0.1533693931090811	0.04301402924294616	0.14008119377116748
XP_004236881	gen	0.018395083444311927	0.01773285215159944	gen	0.012496516615515256	0.012496516615515256	0.02386650651829424	0.0466935802523442	0.0030673691073542886	0.0058514447280516475
XP_004236890	gen	0.13215859683084583	0.22042414590383747	gen	0.025587184548933373	0.5247800503892203	0.06904206932542975	0.019147033452870582	0.025587184548933373	0.022236646437775152
XP_004236897	gen	0.16695727611993144	0.09794397064379536	gen	0.16041619749644326	0.20301341992806046	0.3126797876973955	0.09417256659211404	0.16041619749644326	0.0645044088856439
XP_004236903	gen	0.029085137476011564	0.023459297783946807	gen	0.029547333392823553	0.06604753468782026	0.01678678779407247	0.002957195120161124	0.029547333392823553	0.030086836385180393
XP_004236910	gen	0.9029125677170444	0.02647840178092717	special	0.8974155263689559	0.8974155263689559	0.9025608744801504	0.8927413504764273	0.9465757959595424	0.875269291300146
XP_004236911	gen	0.9005803758231028	0.05855980836991792	special	0.9109398979387054	0.8374088468837961	0.9109398979387054	0.8488936916631419	0.9801018804721361	0.925557562157735
XP_004236915	gen	0.3069967760392428	0.1163954119747456	gen	0.2779657296092315	0.4695803725668195	0.17036249241230395	0.2779657296092315	0.24434393518628272	0.3727313504215765
XP_004236918	gen	0.013452289496121261	0.004831103901821742	gen	0.016042740206939948	0.016042740206939948	0.018385136011045036	0.007975953979815738	0.008541034650497931	0.01631658263230765
XP_004236938	special	0.9421080450680004	0.025826113592252883	special	0.9439824933714299	0.9779091400900949	0.9053148394346388	0.937885912639961	0.9454478398038773	0.9439824933714299
XP_004236950	gen	0.00942461140528442	0.005345719405928929	gen	0.009771852703759095	0.017329438352458388	0.004444997935118729	0.004505933115966482	0.01107083491911941	0.009771852703759095
XP_004236964	gen	0.05211888583997003	0.06522271211072429	gen	0.024703421854805337	0.016412414355870597	0.04224454016407253	0.010425857806664933	0.16680819501843677	0.024703421854805337
XP_004236971	gen	0.07479412236601983	0.013850730163852416	gen	0.07686368664394548	0.07082822981013637	0.07686368664394548	0.08265189810282121	0.05353984620706228	0.09008695106613385
XP_004236988	special	0.9798077738233495	0.008064108216492167	special	0.9781828605950177	0.9801418827294466	0.9731727090903454	0.9742330564020639	0.9933083602998736	0.9781828605950177
XP_004237001	special	0.051608260063284915	0.05278224720845514	gen	0.016736116916317177	0.11737833237426343	0.014921431480257078	0.016736116916317177	0.10054298905258126	0.008462430493005664
XP_004237005	gen	0.04968760186727458	0.05505472206930271	gen	0.02029116310118751	0.14158306988303984	0.06030006851661839	0.02029116310118751	0.009265837242422192	0.01699787059310497
XP_004237006	special	0.024048720480655837	0.024063651250170123	gen	0.00958125275482328	0.05631557799033438	0.00958125275482328	0.004766084068061345	0.0434029665644061	0.006177721025654073
XP_004237008	gen	0.8929606871564502	0.0570577783776247	special	0.900522957921206	0.9445825707225629	0.8795994681119927	0.900522957921206	0.9373989062906991	0.80269953273579
XP_004237066	special	0.9486526032632175	0.017784134446527572	special	0.9461870019777084	0.9297936006589897	0.9336617395073471	0.9699109815203824	0.9637096926516595	0.9461870019777084
XP_004237068	gen	0.02705295455008806	0.017006123531998936	gen	0.02802653540756757	0.02802653540756757	0.03619679276709694	0.047985946428834365	0.02024615357600184	0.002809344570939551
XP_004237070	gen	0.1676602888647021	0.09529837732641926	gen	0.22836958400647275	0.23367292141637797	0.10223729681895402	0.24218897720265473	0.22836958400647275	0.031832664879050974
XP_004237076	gen	0.43124169266905643	0.09023826193021213	special	0.4293308196566357	0.5353542831449406	0.5051316378412612	0.3236404028929678	0.36275131980947645	0.4293308196566357
XP_004237078	gen	0.05584892935462453	0.01841862276176059	gen	0.06263271291772878	0.07105284367954554	0.06768673619500892	0.052493239203036404	0.06263271291772878	0.025379114777803045
XP_004237101	gen	0.9050035627556523	0.05807310616708735	special	0.9138920501033129	0.8976243901846002	0.957310840416747	0.8103740692006102	0.9458164638729913	0.9138920501033129
XP_004237151	gen	0.9777129359360444	0.01507499390379607	special	0.975538777044301	0.975538777044301	0.9562566585548056	0.9900827894977081	0.994008810262515	0.9726776443208924
XP_004237152	gen	0.9900414452738378	0.0038278036662711848	special	0.9907454075754918	0.9849134055396982	0.9874941340236951	0.994243744285025	0.9907454075754918	0.9928105349452792
XP_004237154	special	0.9478796760674157	0.014949547825036793	special	0.9539985675505627	0.957537150857568	0.9213498137959731	0.9539985675505627	0.9523631609041053	0.9541496872288696
XP_004237165	gen	0.07928885739461838	0.03095183253892947	gen	0.0741679909736466	0.0741679909736466	0.058379995557875174	0.11197359444925908	0.0422106243633712	0.10971208162893988
XP_004237210	gen	0.1374909114665874	0.06397156865417412	gen	0.13983659671904577	0.1752466469411111	0.21368138421985852	0.13983659671904577	0.044909821334870155	0.11378010811805138
XP_004237229	gen	0.2086445916122023	0.18459654828874217	gen	0.11158183545903799	0.07060170084412377	0.11158183545903799	0.04423743986055049	0.38613470996146776	0.4306672719358315
XP_004237239	special	0.6356502942865088	0.13888021286217328	special	0.5860752362598941	0.5035445912279346	0.5860752362598941	0.7715213316226938	0.5212033328061005	0.7959069795159208
XP_004237248	gen	0.04215432714230607	0.018914236028094004	gen	0.044502100432214885	0.019061669594069353	0.05045804157518191	0.0676864034442184	0.044502100432214885	0.029063420665845798
XP_004237249	gen	0.5209503106760627	0.044593483328727083	special	0.5147304091138256	0.5057427202175705	0.4695660846088474	0.5227639364546408	0.591948402985429	0.5147304091138256
XP_004237250	gen	0.5444251083720237	0.1750922413854226	special	0.5971963498441778	0.30519714332083814	0.42222300573314314	0.5971963498441778	0.7035430177985906	0.693966025163369
XP_004237260	gen	0.022417018893158815	0.03194846424564635	gen	0.008531552734389417	0.010219153928112084	0.07950226464580201	0.008531552734389417	0.00790063064775962	0.0059314925097309346
XP_004237263	gen	0.47795337193104137	0.1504013739972453	special	0.48464602724346867	0.5261709337364204	0.34856983587827584	0.32998834231154334	0.7003917204854988	0.48464602724346867
XP_004237332	gen	0.19508365238368075	0.16867566795627395	gen	0.14013867445151976	0.05417288981655212	0.14013867445151976	0.4637769265199936	0.06899214300782518	0.2483376281225131
XP_004237340	gen	0.09286077315692368	0.038186891826048945	gen	0.07706207007189417	0.07706207007189417	0.06268050496495751	0.12304834626658881	0.14339761155310363	0.05811533292807431
XP_004237341	gen	0.05418530803144931	0.036601889556186276	gen	0.046415827617065746	0.10409058886519339	0.02369513818879495	0.07844928870519738	0.046415827617065746	0.01827569678099509
XP_004237359	gen	0.1851566229427229	0.06500566112129767	gen	0.158526709602303	0.15498962187936133	0.2477461870771679	0.25759127689620764	0.10692931925857471	0.158526709602303
XP_004237360	gen	0.08576201250068803	0.07562960669531783	gen	0.054185810602657696	0.044512673431421464	0.2191111082216583	0.07234145636796588	0.054185810602657696	0.03865901387973687
XP_004237368	special	0.8941342997785222	0.03696248743905112	special	0.8980436998924074	0.8731320088579606	0.905798566386536	0.8475650842965322	0.8980436998924074	0.9461321394591748
