ID	Class	Mean	stdev	Predicted_0.43	Median	score_0	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10	score_11	score_12	score_13	score_14	score_15	score_16	score_17	score_18	score_19	score_20	score_21	score_22	score_23	score_24	score_25	score_26	score_27	score_28	score_29	score_30	score_31	score_32	score_33	score_34	score_35	score_36	score_37	score_38	score_39	score_40	score_41	score_42	score_43	score_44	score_45	score_46	score_47	score_48	score_49
NP_001234041	gen	0.35431045849540815	0.17314389772372124	gen	0.33427936124158497	0.16369933953153906	0.33707512291403585	0.4141826486223197	0.45182016592508506	0.18577473932233227	0.18864828374038267	0.2157237388783738	0.6076718591972008	0.6657345001337885	0.10128347626691815	0.3648816269713462	0.66370981774302	0.7577196194208954	0.5866312699420774	0.11812829273978781	0.12272246420727806	0.45234859494429003	0.3849554960015536	0.1455798059008614	0.2937066676592565	0.29297681823430205	0.33148359956913404	0.5519518987931429	0.4179020701531487	0.26148565066850843	0.1669241121232812	0.3827680058271799	0.48799745965015945	0.09101882129913452	0.2553246550832607	0.15648072551485406	0.4403394059788071	0.22611361079415304	0.41603339706043263	0.6886308032108562	0.2882814183244828	0.558242362276907	0.45374983357676973	0.22362241735610047	0.20447216092581788	0.3129416184101319	0.5994011584850663	0.1752037035489962	0.35875792527990596	0.48785754978311996	0.2775221651566204	0.5311268455227303	0.374109205784872	0.26457841808963845	0.21622757822654814
NP_001234049	special	0.6341638381417262	0.08131126728239965	special	0.6296096052268151	0.6478210382082201	0.5718492011823278	0.6005209951300169	0.5996402228379977	0.6173773565904509	0.6373463060735638	0.5840433798650916	0.5237350865588435	0.5315505973908942	0.7054525343391286	0.6241063877620584	0.6417102721254332	0.6901001165875643	0.6701424062373267	0.7330927772168313	0.7795047831797906	0.6844516963081541	0.5859039976566506	0.6017700257796318	0.6602062894450133	0.7689206367025808	0.6130966331825037	0.6178138457707538	0.5530801943503164	0.7244908682250726	0.7110232164022888	0.6125179221631192	0.7641248854343118	0.6210215898495025	0.6428005341842626	0.518923168185948	0.6635196491359473	0.5434465934849106	0.5591530249959007	0.5912351808675113	0.6351128226915718	0.7986241794959238	0.43999526062837746	0.5441138916271164	0.6538626503321611	0.5688185919166902	0.6441015160192713	0.698669028096854	0.4684864250270113	0.7165149080350083	0.7341803047941499	0.5697519205219103	0.5656112349059037	0.7079371363290473	0.7669186232553868
NP_001234051	gen	0.09655710082306461	0.0648345268542669	gen	0.08165891582696055	0.11803293974779051	0.0874293042364339	0.06844246476726464	0.21543878542378636	0.06472798050595274	0.24531157539247642	0.031020629190284504	0.12867707874499934	0.16353537407492738	0.04033020416497719	0.08910743804226047	0.1968194030203215	0.013961918016592254	0.09513319810442794	0.09662071390048545	0.10948092664845983	0.0578756108173421	0.03513688975187423	0.0812523105348036	0.26720223185323827	0.048832089695507265	0.039301037247652874	0.0422948265662624	0.06175432414781956	0.11604805922040444	0.05379795801112779	0.17584983311758196	0.2641913394211631	0.16990983753230093	0.1071886225188559	0.16063995734467187	0.08206552111911751	0.05732104517008749	0.051556965175863306	0.08389768521120322	0.053372526084493714	0.047167894255187644	0.025263353970505244	0.039836933411067116	0.0684183489710924	0.09112052514473475	0.12362582751159895	0.030336273631404623	0.10970029221466537	0.03393897964957087	0.05098646674834831	0.03298136139174673	0.11806858960821531	0.2106325644774462	0.07221902564483301
NP_001234055	special	0.43694364462527935	0.0687553253139909	special	0.42312923492418014	0.37535038400345594	0.4253859455118682	0.34984920241921796	0.34564327931837885	0.38668041033000233	0.5689005041982439	0.42370656469956974	0.382082586616497	0.5023636513584085	0.5485528604952901	0.3786246638406543	0.4528195504089935	0.4700436875636275	0.5713841928605143	0.36236559134473917	0.40776193450020326	0.34247105647565657	0.5215878395424696	0.33334462081037125	0.5565617817516636	0.46260145420748383	0.47224505064669636	0.5283517421499119	0.42255190514879054	0.34661643430672334	0.4149891455180435	0.47978415710868755	0.37741421540474457	0.502503492236252	0.3601939537101561	0.4113511551473534	0.37338096927226444	0.5346172770584015	0.47501959835795754	0.3923236804096733	0.3963780505291858	0.35637924941978777	0.49774099922502674	0.5589297755877798	0.354354310524086	0.4815147246573575	0.4645086946583312	0.44030858973522974	0.49307642371063715	0.3942834868393299	0.40016563327955196	0.46250064089416565	0.3798561981582947	0.48634758444982196	0.4214133308624109
NP_001234058	special	0.7753421270079641	0.07230093234691408	special	0.7847449894661567	0.7039760483808797	0.7881650469138849	0.7013864660356784	0.6107717175566766	0.7663533566013062	0.8051527306495013	0.7144374162545191	0.6747219601548835	0.759427514816568	0.8106455414520745	0.7592712889115537	0.8127913704747215	0.8779649116873683	0.8539390291151038	0.8233336494225382	0.9191297595544686	0.7377386574413819	0.8047232135467995	0.7022362959953586	0.8452770220811449	0.8623802295508208	0.7544106335637834	0.7896621528675644	0.7058707338261995	0.8706461172837048	0.7106865032433768	0.7882656401947811	0.8728070774282296	0.8748167614125543	0.7918886213851865	0.6866993031592385	0.7727873792570509	0.7342566837674215	0.7970235300104132	0.8455296865618331	0.7106023124407477	0.8664215026129707	0.5912333222582197	0.7566308327737299	0.6890665612811829	0.7343028044760049	0.8123249881469072	0.8436132530353787	0.6577102394902264	0.7820020950288783	0.787487883903435	0.7793714946823004	0.7372755008378742	0.8465727012976269	0.8433168075741518
NP_001234061	gen	0.12488511621149963	0.051098495665001416	gen	0.11178858795980658	0.15226837742773422	0.11099662547541207	0.13710209770462267	0.06849971424148739	0.12825351131790005	0.06697139456959443	0.11101545716969052	0.1865942827899528	0.09765711096892514	0.08861431286789795	0.10998727384290334	0.13721733156082425	0.2404904827326435	0.09938072731873178	0.11556381918411855	0.08071541410811474	0.04248339300902285	0.1870870547006689	0.1181121747295113	0.1374876459505098	0.09779654601258891	0.10282440106632414	0.11227001907039495	0.1686254267490761	0.2166620513653467	0.026934359704726716	0.17176429121178716	0.07468435057687346	0.11553578013937225	0.08713331116449667	0.1003571779461152	0.12843027547376282	0.28807397785518124	0.12769968891279912	0.10322401470181475	0.13746314914604432	0.17269993152497473	0.09575004243461853	0.16537807619604175	0.0783587898991589	0.22940044942794105	0.17796977240367085	0.0851349122053454	0.10081624273207505	0.08121416677328892	0.08372882365009304	0.13793174530219637	0.1113071568492182	0.07561298993364375	0.1729756884757441
NP_001234064	gen	0.07587603305283346	0.038589734284679905	gen	0.06816002512828542	0.11608229682946125	0.043103695135896125	0.03358301735121203	0.08781109494466299	0.03943539070685771	0.08193353046059647	0.05329217008627957	0.10062393347323202	0.04938115990819155	0.045896789925607334	0.057078295393320023	0.06090239432669944	0.030144743849044125	0.039917344100186	0.07064824729978635	0.09386242566082499	0.1094995084869569	0.13008229172199795	0.04243694600454257	0.04318179281783454	0.1375475254387924	0.10911320256881345	0.0656718029567845	0.046092992502366974	0.10738459974440456	0.10864216024004454	0.18509025284717098	0.11528130329996983	0.0488335485567434	0.03703961467668862	0.039231495468027816	0.1055388257301277	0.10511361446618799	0.07084806241284264	0.02444720262815193	0.061634171543862755	0.0908539663919521	0.08009454486260731	0.11088691126179828	0.03278805860045363	0.03038040880348325	0.11452920289274042	0.027808086335085306	0.17329920739334057	0.04777622014777227	0.08957998139118027	0.11853197539117298	0.09519014869321318	0.040448323588166295	0.04522717332453697
NP_001234066	gen	0.26691681074538565	0.05040508728067143	gen	0.26243833934633526	0.309182207162747	0.28290919869793835	0.3642450493024984	0.31823521510921604	0.2111645663287359	0.23772597237353188	0.2970706646480996	0.31017381532017013	0.35271680300973135	0.2189278090257647	0.26562113131227383	0.2815140181657959	0.2496233033326741	0.18977157238730538	0.1556868217251881	0.2079535377374483	0.23932633039389448	0.2503409937236125	0.3067395416568702	0.23884849662797278	0.23308579338913651	0.23434395471130978	0.3094005551069748	0.2566361630845211	0.2749274279198744	0.24395778082300135	0.30778885962336716	0.24435028496003733	0.2138204839428164	0.2639123739833512	0.35207549262425536	0.33695590940120135	0.2826662564929741	0.2959940894357078	0.31270499507443744	0.2317297614422558	0.15731867645435413	0.23135128341982245	0.2040537805849978	0.3466284129185553	0.28475823828544206	0.21932702602372386	0.23818828189322083	0.34475946407926306	0.2726192790792858	0.2275875514325342	0.32686009450589454	0.2609643047093193	0.3166992799650125	0.23259763386116464
NP_001234070	gen	0.3868372193917753	0.0724233357302734	gen	0.37856741951093853	0.36348245627355574	0.43668588359917226	0.4103091674657686	0.35115543262301724	0.4582177984906965	0.552611950575217	0.42500888491267846	0.4268363751436263	0.3908676352640719	0.3373405047957974	0.35425304207618136	0.284625443348086	0.2838640778353713	0.49178670738650737	0.3368846398867173	0.48732168471810944	0.48905476056893366	0.3243980724827928	0.3727169053053252	0.4578644977512634	0.4240097826924641	0.39699766892218163	0.5111880536849092	0.3433095841948426	0.30291719374374204	0.5105353044690158	0.34152179480504574	0.3743325603329011	0.4302682450289425	0.45180438210732454	0.2569531581920192	0.2204221001035197	0.3760317808468378	0.46591558846552544	0.33818723550310087	0.352629942406074	0.3856889012724654	0.3942986882000367	0.42298059909880203	0.31276731513984707	0.3750816621070687	0.3811030581750392	0.43464657163451936	0.3219756628357755	0.3200294285122494	0.4376526258614682	0.3025245442197748	0.3128934513624199	0.4782894762761191	0.3296186888918449
NP_001234071	gen	0.3504824943977303	0.06326235332357176	gen	0.34798504501115424	0.3490878599086153	0.4284589474798472	0.2900640620214865	0.35571783383422734	0.2529608863281893	0.41252761021205364	0.4992006286851309	0.4073391520295933	0.4362109599794853	0.2829874441050111	0.359287660424286	0.2868356617824215	0.3602082556922748	0.37456144866945723	0.2803203633745348	0.27775451714402777	0.4067861173207519	0.40976645313890114	0.3411926469710513	0.38118191698956116	0.43128608334224383	0.4075473428879141	0.3402756874018252	0.2822590134132486	0.3036298535803798	0.29241355352725323	0.30369497757497443	0.3170173417474968	0.501393229386769	0.39512274373812933	0.24076797998255708	0.28772128729936536	0.3549715693015207	0.32154466975138346	0.30603806051557686	0.4491967930658014	0.3492761725866986	0.4192228967771514	0.3227389639900331	0.3468822301136932	0.3603913263929643	0.29320254530943674	0.23517335273115372	0.3814135534141112	0.4335885918118696	0.3150679195761983	0.3001011532158613	0.31924954929699517	0.33520765958089443	0.3852781924821058
NP_001234076	gen	0.30444242328997434	0.05832000442999763	gen	0.2940405735790722	0.282082795737223	0.2931193048309968	0.270125630785383	0.25848586629408116	0.2685811817189644	0.22309279232963986	0.34695324092350965	0.278982814209992	0.29030420506596305	0.40734842362396123	0.26195941763291397	0.20332795258907596	0.3294829841381394	0.2445015083318325	0.31097720089519504	0.288056398284718	0.3790718039683059	0.381286644376898	0.2629355707354384	0.32620382039039325	0.24290297720353182	0.2879174187860058	0.40616423286455117	0.29496184232714756	0.18908486718895492	0.3537167199601495	0.24723566565140742	0.29920224891832975	0.22871986277063458	0.2842155496086168	0.2644152379489497	0.35831272134687925	0.375311232943568	0.2564699978291775	0.3006110541277757	0.355317778664608	0.3266122395200307	0.31396048700329265	0.3275180403840355	0.34204570126410333	0.3385915166793354	0.2971913569087344	0.2482675145070912	0.43563189223738935	0.31639694661198203	0.3985047881008652	0.23501981139024206	0.26289508132956185	0.2915460830227761	0.4365007405363635
NP_001234079	gen	0.24539260335359003	0.043669885221539244	gen	0.2388874186686053	0.2135364481839376	0.29956609042803944	0.20243809583624328	0.23328357777849898	0.21229712819204574	0.3007756872556369	0.23054225245226342	0.2537588527025219	0.284236713550799	0.3049205578219155	0.22310556856172822	0.20983113419092705	0.2396309896048242	0.2053679064060677	0.2573611079392525	0.2545776683337199	0.2794751433712218	0.27507565685322477	0.25776501603770624	0.29838692415468543	0.1901551851895504	0.3279261160679458	0.29255227567445036	0.19161970632974035	0.13565063105375563	0.3378634502579038	0.20728702492994608	0.2140810096237347	0.20618594043146224	0.2240338968453497	0.23370428820559	0.18878811173390475	0.2703954246973574	0.18607261794193677	0.23814384773238642	0.276085009435042	0.25569365312369746	0.2723048608197413	0.2864747441827658	0.24901773175295996	0.25041113566812906	0.2240949161576763	0.22641694193569514	0.32128604762309315	0.229100987572013	0.3187052266187522	0.19319602494121182	0.18948798163177807	0.25975116660366465	0.23721169324300728
NP_001234080	gen	0.2971178278242564	0.05454076512079029	gen	0.29675827256523346	0.2807129932103736	0.31182716078653444	0.3685094799981223	0.29489400776912317	0.23357058510841397	0.2664488673459194	0.2346688997065717	0.25626706821236733	0.3772110847849321	0.30347002186971633	0.2543840317120261	0.24618646445379544	0.3298469810171554	0.334663949051359	0.17317921575691722	0.30813986926974285	0.3389452085791271	0.2790176854525337	0.23110418088705972	0.3731710874750864	0.18921380584315126	0.3651883003031964	0.379480718207009	0.3062533776419425	0.2517572222138953	0.3919322693584117	0.26706466099993903	0.27601087896977555	0.29862253736134375	0.3248714988855452	0.2448860431427454	0.3503823422119469	0.2860679103244887	0.24112242078361623	0.32922280685748695	0.2987215211185826	0.308580348525788	0.2691402443735157	0.36437122238802894	0.43911169979497594	0.2659904533286975	0.2831077081554832	0.2853600643629444	0.31290608630124467	0.26309526857366833	0.3800470437611736	0.24990462302117997	0.22739776237971365	0.30491591197034174	0.3049457976061093
NP_001234087	gen	0.27478961113103434	0.14139608129171172	gen	0.24865173853419545	0.19590232196386417	0.08657837894794697	0.2822500646979679	0.4753734863441856	0.3592380431685818	0.1522620960614482	0.3010805967443933	0.3656901493323382	0.3596117552255089	0.2698166419110833	0.3042243445955053	0.1668450823163807	0.0878897368389666	0.25245040990966944	0.2916958781560227	0.17885914309139825	0.1861411335810367	0.06400188584612325	0.2493064999150333	0.22071570210501176	0.49399911180872796	0.14888468659575466	0.31743072793925303	0.5996287676636586	0.2018228519363208	0.22228448584822535	0.23711606971373075	0.4926852866848616	0.23222321083404696	0.1895464435974994	0.5876983081843683	0.17541958220493126	0.07111437666364923	0.12571137124149637	0.31480096342870684	0.46167236142105894	0.2836569746994657	0.24799697715335758	0.16160504367920606	0.48535681139393555	0.4033611022295258	0.18997275607514238	0.09735723725235303	0.4395089462839898	0.5364342545833195	0.10459910621704217	0.29278472930460525	0.20557296966208613	0.4545869425636204	0.11471474893530702
NP_001234099	gen	0.4382213061665178	0.08808198777379843	special	0.42718769861071715	0.3368212675245616	0.41128628967591224	0.5300820720215152	0.47624097197848153	0.4502644208253976	0.437226010870454	0.5455823022194116	0.429267137360647	0.5618731875527279	0.5764150940476533	0.323411901945832	0.2678428477057067	0.41770125878903236	0.44745096292843356	0.41514657235402236	0.4837436042748402	0.4939525137994467	0.3923280008502974	0.337697776102073	0.5742697885738615	0.32901454426296156	0.420323320039007	0.5292699073351295	0.4800472483310037	0.3064274108886642	0.6567555245415427	0.41799560522053	0.4733114384265544	0.3894149347954114	0.4251082598607874	0.3875147703459339	0.2675973651991764	0.4046776477144281	0.5223730706257953	0.5247583827167562	0.4762314683409803	0.4657827806418544	0.3546005750671892	0.4983447081493371	0.4643094529325946	0.39204428978896044	0.3275218310881269	0.5085601281555245	0.378243918504126	0.3544028394810823	0.49671451810355594	0.4173145230964463	0.3114232247235889	0.6135720939761059	0.40880554457242635
NP_001234102	gen	0.1691538199265926	0.031692080940385954	gen	0.17107081778930913	0.15984498354708312	0.2092105381361492	0.13565909023210776	0.19715478623723107	0.10356570698626244	0.16601452244973622	0.21333201768255705	0.15295927560818653	0.1730446403547167	0.15233469641136763	0.1310506003476816	0.1482777593198038	0.17193221874693357	0.1847360887217775	0.12468646515585922	0.16904968116299612	0.2429804030027757	0.15909011405231954	0.14655580352554473	0.18391649860039946	0.19225373091675765	0.18689834736256827	0.15371417058506445	0.128392027303558	0.11434668277512727	0.19753950124927896	0.19535754929806606	0.17308673565695676	0.1620416696654333	0.19850431012730638	0.12026663925977028	0.13420512724870715	0.18489531719559224	0.18777931910445309	0.12896215647581843	0.19595015327894108	0.18558294580081522	0.15525252148514737	0.24988667774315734	0.19121034699230377	0.17888022411488735	0.17382451057684176	0.16166939359264756	0.2086432287707809	0.190322137794828	0.19632326578170903	0.12259157432387084	0.1702094168316847	0.1385631208899715	0.15514230384609498
NP_001234112	gen	0.28357380480857497	0.07636472607794623	gen	0.272286521535257	0.1821008862938576	0.15766824849217562	0.23510402599340785	0.22790217876051036	0.3062168885144744	0.42924912555732747	0.37862670676079246	0.40906201777608503	0.27049576751425963	0.21991381957921063	0.16029269915771208	0.2329507076269215	0.24774877952339117	0.297409925339984	0.33173884201356824	0.17890181587072276	0.23655148067090428	0.34460365743232463	0.31441365269592275	0.3084175732325087	0.18065641948441835	0.2272949613488311	0.22558760605369055	0.16387231811229405	0.23766053067745632	0.3562841874112004	0.21261532316938878	0.2650111819254098	0.36867071570357896	0.30855019361552904	0.22918757027058687	0.28730948405799706	0.3272716422393123	0.3326029430480621	0.3848818579619091	0.35088069745049105	0.25555641792193956	0.33729689961863335	0.2256811799608275	0.23391186402210262	0.2322263314106586	0.43975104553724625	0.2514221287978631	0.23326267692200522	0.3887712394234855	0.27849331674945105	0.276364071273417	0.2740772755562544	0.3626965161217049	0.4614728457769412
NP_001234117	gen	0.3459265613465145	0.07400575739582524	gen	0.34243135852266926	0.3231127831624607	0.3433939131947299	0.30183980701121754	0.4592439602797618	0.3217766294324718	0.3045955309373786	0.47469998604946556	0.33659043412011175	0.37300125767538955	0.4157987742571105	0.2974324856656543	0.25898040123054833	0.29841255137411143	0.323705924991774	0.2910974512748156	0.40280060488722685	0.3585020748021481	0.2668503914800486	0.3810944691131666	0.4635808610168153	0.3708942581526235	0.31562559578754995	0.35209396046585856	0.3451170458405913	0.26057435870968504	0.5673328877486212	0.3820380279576596	0.4417356409668134	0.35556459323746453	0.2862218753447292	0.35217075839604073	0.23701829065126293	0.2429420343012041	0.3887623602881641	0.37686949432735567	0.34949176109163976	0.3434304638684725	0.3075795186952173	0.3414688038506086	0.29209627549592626	0.27398032822589075	0.24772921913877557	0.38244193760753015	0.2557111680155952	0.3835942638068179	0.43366266898679573	0.2524304779358781	0.2915319486059954	0.5476096975915722	0.3220980602769838
NP_001234120	gen	0.28827220154402783	0.044085294940942064	gen	0.28858160130985255	0.25477970195685584	0.2758858491093413	0.19678911510754812	0.19120305725837397	0.257011093149663	0.2956190765989351	0.3345315058842831	0.24265761951342368	0.30956714896163834	0.3326699120735687	0.23483026060571088	0.24670496006904896	0.32399843369708475	0.36971239863102157	0.21560215826349885	0.2878908543752019	0.28213686877870997	0.3570400268702065	0.2482591977013827	0.35142575391778125	0.32441718237987277	0.2994200273394724	0.28774907663393473	0.21913815603479322	0.22666010994673377	0.2898796212880921	0.33883071487809874	0.2518151400025311	0.33723060356181095	0.2862960854777686	0.25639162603621557	0.26725294029521346	0.36875905423755934	0.32890489220757163	0.24619853519680113	0.3211379521794704	0.2643576008823558	0.2881705781199498	0.2894779225994445	0.28932654298935767	0.29225329320375093	0.363403745027999	0.35306391383372676	0.3032411424706381	0.2844026966711963	0.29555267955346537	0.2669828248166894	0.2730426926317588	0.2889926244997554	0.3029451096820908
NP_001234124	gen	0.21037891941265752	0.0468610696207501	gen	0.19687072586167215	0.23993534043303652	0.26315680802552727	0.15611604090923395	0.21634213541147992	0.1643019169139983	0.3569627108210967	0.1861869064914922	0.1991643036475578	0.17419390486184852	0.2638748305015307	0.18149843735520058	0.2452355042658679	0.22087108864173155	0.16701852191576486	0.22371000768001392	0.19444098683957375	0.2186723325126613	0.22227631124603478	0.1935020462394348	0.24796919431881562	0.19009902099478704	0.23921079237473641	0.20143313722767076	0.14412795040842188	0.14167371071938736	0.2602287222886936	0.15119362215070625	0.1717622814611185	0.17038257789554065	0.19188920859629235	0.19990576347896208	0.1940826709795668	0.2413424002305188	0.14259375275101058	0.15929055709852252	0.21566192263501224	0.19363749720030668	0.2598743851432785	0.3391801402350409	0.17581878323053335	0.2789102346819441	0.19349727487268464	0.18907365183004846	0.24558065871958057	0.26566607757063165	0.2551753133857551	0.16414841637905955	0.1679779543968434	0.19457714807578652	0.24552101458853373
NP_001234133	gen	0.19966185524491542	0.04813633085677551	gen	0.1917547494661502	0.196819857045239	0.20116716991677344	0.17913044476314668	0.2514994956822912	0.1775428710465571	0.4007268147772507	0.17654663278447913	0.15872828323870158	0.18349925477269124	0.19650722171981785	0.24877309290857763	0.2127959461945211	0.15644667006553445	0.2568966542116801	0.1677856247812738	0.25967533262840164	0.26691603050334467	0.17839746141547666	0.24679217347553495	0.22088276284561892	0.19906953998333346	0.21737749413894336	0.1775697843174817	0.14462442453320337	0.13015300839540758	0.1994518551436354	0.20640579118705946	0.17845403618597835	0.2592539130533596	0.18770315240505708	0.09967985235813236	0.1782663879681998	0.18906727905884027	0.14735827658216047	0.1248207590757312	0.19247119728568748	0.16522557326346965	0.26349625347862915	0.21958470963384444	0.1804682746102896	0.2201398700726224	0.1431266109757113	0.22600149148002666	0.19621981828798937	0.26095453951746933	0.19103830164661292	0.18413992338510107	0.20286993566256206	0.17572757649795165	0.18484333728436808
NP_001234141	gen	0.26965155141519426	0.04597549820300044	gen	0.2658309348655967	0.23351341984659876	0.2978565347556446	0.2877337001388976	0.25059901258191974	0.33449125337592905	0.3539414287901241	0.35453771810595197	0.236847189147122	0.23661306991020306	0.3136732188548756	0.24588584811257688	0.24753719055337742	0.24318506284279262	0.236495761804233	0.2676162545474353	0.2799866931897986	0.3463150450140957	0.2782804409126238	0.2882377346089647	0.252914856299653	0.2704985496868845	0.2220727223023331	0.2829826588767474	0.2283913753377339	0.1804941016002247	0.34262764711004245	0.2182553947359053	0.24607567677313794	0.2389974941994626	0.28191971521246234	0.2162102144678565	0.2923472069605716	0.3463284333989069	0.22589749980869467	0.21686170824887183	0.31899399780663035	0.27331378572029663	0.3063516193210882	0.3303340387231747	0.22349477225796255	0.22664574258389844	0.17840111086129204	0.2372935905993465	0.34093510138578	0.27522578161923344	0.2640456151837582	0.2686220556730458	0.2639687402591064	0.23379376137085292	0.3449360252815941
NP_001234151	gen	0.33493644328716543	0.07462300705873055	gen	0.34212956541667866	0.26428576338294857	0.3422908909475217	0.3691948211710924	0.3160495497529754	0.28193638318346875	0.40644684939766035	0.40587957166809946	0.3393879016466495	0.34462321762351095	0.25625321134416895	0.2636078039820397	0.22825533752338933	0.3389284621488835	0.4525447492052265	0.2882692657217338	0.41059660203278	0.34752639116927364	0.43172027362222937	0.2337944601781219	0.35796260548058906	0.26915341281264604	0.3510263009416325	0.3028830380533381	0.244147531713357	0.1545721473697651	0.3042450134896342	0.3793571222144097	0.3181406867757887	0.4387522588873869	0.4483752270656049	0.16116910870707069	0.2661616551148571	0.4215874489432359	0.30645163514517443	0.4509640139015116	0.41375100711454094	0.35215270325986037	0.2728338931867184	0.35713405082548305	0.3144140415790551	0.3578468959594965	0.43221099287279063	0.25392872053645305	0.3504706974537375	0.2894211164919398	0.4680949303190169	0.38068019102671796	0.39810110520564385	0.26727286632320396	0.34196823988583563
NP_001234152	gen	0.2997992745224662	0.05095308849375414	gen	0.3039744566260715	0.22751534806621232	0.2966113490048357	0.28898374631112805	0.2549585649683121	0.22198306025760406	0.3463557851957235	0.3143720486687114	0.3762402239673502	0.4220044805114696	0.30461546007883916	0.3270052217648367	0.2818918988907892	0.35839890244483935	0.24661553961742386	0.3252636755633205	0.2957159455287904	0.36355595316746614	0.3615828211151613	0.3409163135241912	0.34314270073414654	0.22321740782139576	0.3380348909920059	0.2961114141268678	0.1932416304120136	0.16877261660104828	0.3580854655686714	0.23601920910475846	0.2690355649797	0.30780409439889683	0.2672694395165534	0.33283636653616805	0.3051770762847238	0.3202198841831146	0.2229754135402309	0.2777364552042091	0.3177670955245507	0.3359378066241365	0.3141828176863175	0.28081438746808807	0.30306447905239225	0.27944035636072284	0.28250088361945064	0.3113048797998317	0.399742756351563	0.29209579619415704	0.33109781595694515	0.24325379140567013	0.2765459781758361	0.30381669102779973	0.30413222222434316
NP_001234156	gen	0.3292185297100471	0.05051249798011166	gen	0.3300002674073499	0.34916504246103613	0.3205012325855416	0.344261386750169	0.37153884341597504	0.2529183790691866	0.4056305045846786	0.31597035213627683	0.27747390291138846	0.3248949173102848	0.3770494960892717	0.29413235690357303	0.2949162402787278	0.34900147802525044	0.4089713927776755	0.2688008577784719	0.32999173585406116	0.33000879896063867	0.28847041241603033	0.28709959786594436	0.35799399065218984	0.2933289381837903	0.33216614753068785	0.3628480667574072	0.21023729170748193	0.2657541753195009	0.35159418120053093	0.32751630569826357	0.3397797756866121	0.3278387597535602	0.32348814106263196	0.2701521470506587	0.36109740640101634	0.3990289208527423	0.2822095331385563	0.2556871762695827	0.3562002574237524	0.27152323322015476	0.30270358594172914	0.34770045619248235	0.35817575480199865	0.34823177420208146	0.24898174419926397	0.3673622864174382	0.296355520833887	0.4671454017803797	0.3137920207195151	0.3423852495470221	0.41014656915135284	0.42010435198809426	0.35860039364380697
NP_001234160	gen	0.3658812929695941	0.04973377430824979	gen	0.3605182269295488	0.3370976678775946	0.4097530643482497	0.4004248640659888	0.3451389802464953	0.36356182316878655	0.3786011516273551	0.3503299407750546	0.41891786212680415	0.4005033846144279	0.4171474554577855	0.28833615125079365	0.3232599663821731	0.41802873825054715	0.47512757031960184	0.307582312772483	0.34968447435693345	0.3269159840928126	0.31486343990524307	0.3261046253177123	0.42464911015647805	0.3388050484659672	0.3860464582507101	0.3634850184500449	0.3279896790432057	0.36641689196372734	0.4729435116176633	0.33636636298707173	0.3366102761007454	0.37785665643182	0.38226343089346265	0.3575514354090528	0.32203349163094375	0.43647804648771676	0.24554335979721328	0.33270018215883546	0.35635177955414915	0.3254690551838633	0.32929514119836656	0.39880575408000046	0.3811747879554927	0.3786850103415298	0.25882032865189813	0.40484455892284493	0.35063722266294994	0.34075953625710764	0.4313747663854009	0.3217759571906617	0.3890605921383345	0.4594818542857409	0.4084098868698647
NP_001234164	gen	0.5206415007088083	0.056710802769129064	special	0.5173753988906629	0.4908856387815869	0.5361682189351685	0.4476530084324248	0.4150832281659755	0.4553225216849317	0.5877856293227236	0.5363916634105464	0.46553825563720636	0.5845364992958508	0.6169224830023796	0.48280993929918403	0.49148330426877185	0.509926093609699	0.5878000524824724	0.4043678177940151	0.5784332271911768	0.46961099575532156	0.5586649070981804	0.45039931221184176	0.57534355279592	0.5658459489586671	0.5371264709835574	0.5968007447151035	0.5287080487464814	0.46268031876492893	0.4762976725557175	0.4766051622807958	0.48907323036981243	0.5885344424811518	0.492283070186758	0.4968422990944214	0.46320734327613144	0.6640081633525301	0.528573129741121	0.5159164301994147	0.5170163142371443	0.48142072872932173	0.5611286291577446	0.615584369988375	0.44427261706009286	0.5456219409047048	0.5177344835441815	0.564141277764525	0.5907322281768056	0.5135767115909008	0.49969084611717435	0.5271736018524972	0.44696537053220425	0.5523243789026733	0.5270627120000956
NP_001234166	gen	0.22878683366628136	0.046943088841156624	gen	0.2198304076775559	0.21041000949858335	0.2285157080740806	0.17719839445546004	0.25813063675656567	0.15275423369434696	0.3043556859271239	0.20104684592703748	0.20291537099862567	0.25244796396794733	0.20826933450732144	0.17246918720571713	0.197767692064992	0.3509848209875816	0.3084450308202557	0.19971477156501283	0.258094708838235	0.22310497435988932	0.222201489159726	0.1854636515340422	0.32324444368946853	0.22382882533455098	0.2148862487042379	0.15623904062066926	0.19091838317446133	0.14583271457077063	0.3248749084536057	0.20652437078997385	0.2698652407455702	0.21792826777374927	0.21253308007932203	0.20924564162146733	0.24493689274693486	0.23837547018188068	0.23295781692219264	0.23312500354122898	0.22029713180938412	0.24939439790125084	0.17896878955633844	0.2885333579678378	0.18367546003248533	0.21460043645391094	0.2579788745804054	0.3325736947714087	0.19001111268522963	0.21936368354572766	0.2717777398080183	0.199098396343562	0.24094412937988618	0.23441924344694895	0.19809837573904657
