ID	Class	Mean	stdev	Predicted_0.42	Median	score_0	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9
XP_004233185	gen	0.18455565989736958	0.03501108074590513	gen	0.18174320621369233	0.24300758875849326	0.13959508487634406	0.19079604427673902	0.17269036815064565	0.20675316129241725	0.21910463995519847	0.21083023784194807	0.16695114702920635	0.1525153150643401	0.14331301172836342
XP_004233188	special	0.684658697226969	0.05655510860304401	special	0.6890373171387598	0.7111149068360628	0.6130371751402716	0.6475373274919383	0.7585108958872304	0.7591331146915774	0.613169637663491	0.7288938695400701	0.6669597274414567	0.6355460967670944	0.7126842208104986
XP_004233189	gen	0.06170514664215036	0.048050986387179626	gen	0.04122977758877255	0.022684268058726902	0.03543216310202464	0.07464350077867234	0.12323749395646787	0.04702739207552045	0.11255278019105991	0.025387682246998455	0.007624714312215658	0.02698489671861067	0.14147657498120672
XP_004233198	gen	0.16607809264424778	0.0605161729774788	gen	0.1608768481016363	0.25251330441838843	0.06361431403946899	0.22980631702876542	0.15083055717950763	0.14071587078624337	0.23330667313943623	0.17092313902376496	0.12204317056881965	0.18694383325890862	0.11008374699917456
XP_004233199	gen	0.27765690982202146	0.053364357262942586	gen	0.28583746511277575	0.2958868434416131	0.28905667653145173	0.23314485026478918	0.30255470031157455	0.18306201688904153	0.24538580922561168	0.3183343083857152	0.28261825369409976	0.24860279334956983	0.37792284612674765
XP_004233212	special	0.7142734680779446	0.1546350014281361	special	0.7130806579842947	0.5567320768797562	0.8197273183919552	0.9303959145494298	0.6083797455074845	0.6589457911839919	0.8750915138752754	0.7127723270258178	0.8329228027228601	0.43437820170010305	0.7133889889427715
XP_004233241	gen	0.33800527536977115	0.04552679933867804	gen	0.33135581294238214	0.3037959317123385	0.3610948000636926	0.2938916152930798	0.335722325485402	0.29051838808413694	0.3269893003993623	0.3087436571694489	0.43880411025035393	0.3778139228028841	0.3426787024370126
XP_004233247	gen	0.03266595101566859	0.013781431169292768	gen	0.030667345573960704	0.05721436145552263	0.02940821621238816	0.0197705541992781	0.045384518605269264	0.03971824356670863	0.01785180695831864	0.031926474935533244	0.013226212186966528	0.04304772657431646	0.029111395462384202
XP_004233250	gen	0.05083969344719556	0.016724535626146963	gen	0.053541690047497384	0.035513379298642504	0.0606943883042258	0.05013191623354545	0.047853885496209725	0.05971670444618186	0.03699030709470228	0.06740880823995453	0.018666663089008603	0.07446941840803546	0.056951463861449315
XP_004233254	gen	0.12063934026328316	0.05102359814768338	gen	0.12041311147495573	0.21184526074146112	0.060109651914707886	0.12193658844436382	0.11993610965464052	0.06417694631555683	0.10892950108302983	0.12089011329527095	0.061473156197027055	0.17240929343311054	0.164686781553663
XP_004233261	gen	0.10411230333119015	0.04403283114965472	gen	0.09499387248079401	0.2080879853216684	0.06686561307789597	0.0792214822660542	0.10749078637317856	0.059175209460279404	0.1221818686222292	0.12691150097005052	0.07092424606953218	0.11776738256260355	0.08249695858840946
XP_004233264	gen	0.14432964608731078	0.06315001714748	gen	0.13692453197112678	0.13288066107670687	0.07507220104211514	0.2157423541860166	0.16779939467844085	0.14096840286554668	0.057555362154492105	0.24070247903231112	0.12214456423233251	0.2084235124643534	0.08200752914079242
XP_004233267	gen	0.0690672771073366	0.023283872240598143	gen	0.0748394658893094	0.037027195644151335	0.10287261638791344	0.0390596168982194	0.08450266404163241	0.08374494006024615	0.08010609882564164	0.08830988080146539	0.03989154447488114	0.06558538098623788	0.06957283295297716
XP_004233270	gen	0.104289354421729	0.03348538702828523	gen	0.09872535692302262	0.12175208526631616	0.17800746295439127	0.06855746295406441	0.09085616655417252	0.10881428139063824	0.10084318312430585	0.09660753072173937	0.12780736438377527	0.09085589532629379	0.05879211154159317
XP_004233272	gen	0.0904784862730335	0.04681483005051877	gen	0.06813974303371556	0.06351849026262345	0.06843453046934321	0.1233731716612385	0.18186424112596367	0.06380509006064179	0.10249452777857748	0.04125610063720758	0.04498742146776883	0.14720633366888258	0.06784495559808791
XP_004233276	special	0.9230603670490909	0.05747238873175409	special	0.9351475059007045	0.7842297683357652	0.9537500230379488	0.9202219232521477	0.8919553010980431	0.8969253685851643	0.9771931240922732	0.919272501944083	0.9634444128793108	0.9500730885492613	0.9735381587169113
XP_004233278	special	0.8494478577811156	0.07224341375344424	special	0.8616116735435824	0.7458403984233529	0.9396176144528816	0.8602020869895769	0.8630212600975877	0.7169219466973756	0.8992471274834174	0.8132306539554555	0.8846835511294003	0.8500837599326165	0.9216301786494915
XP_004233286	gen	0.16341669470382836	0.0481682262392486	gen	0.15546925022167074	0.14842017980865693	0.1542719794563621	0.16943779913460355	0.1566665209869794	0.15336271148261685	0.2589142575217756	0.16484600671865215	0.21608292759385903	0.13706736347554901	0.07509720085922898
XP_004233301	gen	0.6574529407104911	0.08716244095905819	special	0.6619904944045705	0.6654713049245502	0.536630048736992	0.6092489364600311	0.6006494048443155	0.6585096838845907	0.5685957776549975	0.6717767825354501	0.7942446586457842	0.6660924480406232	0.8033103613775765
XP_004233311	gen	0.11021148832682681	0.03662142345047124	gen	0.09519741041665986	0.16484369750701375	0.07274220807384865	0.08313287826304065	0.07788573723805071	0.10554210655124656	0.17607384340221555	0.09303987444209603	0.0952334202986163	0.09516140053470341	0.1384597169574366
XP_004233317	gen	0.07463236715807509	0.01873791112702451	gen	0.07447872212325146	0.0719654882650422	0.07779916344109464	0.09928688088181875	0.09519337550205842	0.06878789813515374	0.05985131077995794	0.054549654843258154	0.04426950760918317	0.09762843614172324	0.0769919559814607
XP_004233319	gen	0.08036624451795041	0.07086653410690208	gen	0.048138015809294665	0.04239153038410124	0.049387824252099484	0.14308869959135326	0.021149890273588507	0.022534610754290984	0.06573905230070652	0.16994548290547293	0.023017635023229965	0.21951951232817135	0.046888207366489854
XP_004233374	gen	0.06593874723238005	0.03392494560969308	gen	0.0647402516876682	0.053803614734238336	0.008507680062207862	0.08665687002425067	0.06688802830648438	0.07685916629653312	0.061433522568512346	0.07765493870420964	0.029363161761883017	0.13562801479662906	0.062592475068852
XP_004233377	gen	0.034577575132524005	0.013189035630709459	gen	0.031013276212750088	0.04292610618840321	0.01868792664854373	0.030545162549638488	0.05115327026852406	0.032577765841110155	0.06076811459568299	0.026940353199651827	0.03148138987586169	0.02882127032829018	0.021874391829533702
XP_004233435	gen	0.22112363507337357	0.10670601820402906	gen	0.18693184822729061	0.35392015532096127	0.18373957001909022	0.35108979839893095	0.3821140074779818	0.190124126435491	0.05282104804208148	0.1737810554053034	0.13845007323737343	0.21053730634758894	0.1746592100489337
XP_004233446	gen	0.49865662631499924	0.08791507962232553	special	0.5145731523885954	0.5165103518152497	0.5890824289546289	0.33371851797561547	0.44390217893411793	0.41657097336886234	0.5652129280365111	0.43589690492053973	0.5943312756374698	0.512635952961941	0.5787047505450561
XP_004233459	gen	0.22576687840812154	0.06278250522367958	gen	0.22506720928480864	0.2238065195797613	0.14659984131742224	0.18437600175348176	0.2873998163255691	0.15528878584319267	0.28134574322784567	0.30346162666859056	0.15526481015526092	0.22632789898985597	0.293797740220235
XP_004233467	gen	0.09018035963959088	0.025864101278765518	gen	0.08432228744083152	0.12420145317177544	0.0879128023676814	0.07473127066054717	0.10272724342874752	0.08073177251398164	0.06052351087755999	0.12965784779291778	0.0517637657498205	0.0803457217939282	0.10920820803894908
XP_004233489	gen	0.19056744819561783	0.03797474663949441	gen	0.18577775847475347	0.1739914612173611	0.17002788424652082	0.12554202586531057	0.23469626463624818	0.15414312586445147	0.17451572282111147	0.19703979412839545	0.22647030648945873	0.20374990495474796	0.2454979917325728
XP_004233491	gen	0.12961713602195818	0.03137984727308654	gen	0.1253086389052262	0.1112137184379526	0.11120734250623628	0.07481327460209605	0.18884701337686857	0.11209424285417295	0.12636729580755457	0.12424998200289783	0.13928300297193197	0.14960659017406655	0.15848889748580422
XP_004233492	gen	0.1544176857356949	0.05352571988376472	gen	0.13178427872490683	0.254025128808764	0.13069081773152322	0.08750187906433916	0.10491582183721314	0.13287773971829042	0.17512627002557404	0.13016696677785608	0.12823524395920372	0.16875857857680213	0.23187841085738334
XP_004233493	gen	0.23837346779333632	0.07217154739762148	gen	0.22707568837016032	0.27624487599463776	0.19687274746623448	0.14163546935727928	0.23117434903574216	0.26192762619192045	0.22297702770457847	0.21131378310883853	0.1901956027219626	0.2384723781401097	0.41292081821206006
XP_004233506	special	0.9252778862391287	0.04331099501617021	special	0.9407955868792522	0.9314549947224361	0.952232993849582	0.9488692477296888	0.9300730007759093	0.9381846397977315	0.8585096400399164	0.8336222583598712	0.943406533960773	0.9554831551398192	0.960942398015559
XP_004233525	gen	0.07719536632132888	0.042590244017857506	gen	0.05703783013660018	0.054678660433645325	0.05654866373585451	0.05752699653734585	0.12174138852981294	0.1627562786869161	0.035945006852426374	0.11198714129029835	0.02948031869177757	0.08523224468653286	0.0560569637686788
XP_004233528	gen	0.15295070527980462	0.03966787068514307	gen	0.1569122847777964	0.20581909345951366	0.1639746586951133	0.12337467223282501	0.19910276768837884	0.14984991086047952	0.11790191768113224	0.17540133051960768	0.07502369154463513	0.14650515527211086	0.17255385484425
XP_004233530	gen	0.1382884248953777	0.03076499600094923	gen	0.1352484307695126	0.1653937872940599	0.11499806802450174	0.12474812990475732	0.1399198225025359	0.1701256261071035	0.13057703903648932	0.1134986830400102	0.08198200508120698	0.1771659265170269	0.16447516144608545
XP_004233531	gen	0.28369264353865475	0.06800350154138644	gen	0.2926741778936136	0.3469235932466798	0.19735609484188243	0.20173332143006642	0.19040834577719226	0.3663010933359456	0.31129271171214334	0.27112667464255563	0.27405564407508387	0.35916577024248375	0.318563186082514
XP_004233550	gen	0.28247704479021607	0.07241448205498989	gen	0.26284645743193413	0.25797270871539	0.26772020614847825	0.17498600566851538	0.22459730331095476	0.22177837515762056	0.312555387442969	0.2493256564053179	0.3701614561043014	0.40255004754736295	0.3431233014012503
XP_004233557	gen	0.18274427328672377	0.06042049140408042	gen	0.16819375380166374	0.13542781948009644	0.13831711158453397	0.1626502322570409	0.2472621821816469	0.15170762571846264	0.17373727534628655	0.2799703865335393	0.0890420195536145	0.19931834198499435	0.2500097382270224
XP_004233566	gen	0.13701716109890122	0.04631949495794559	gen	0.136453387319455	0.12471802877304215	0.09960345005435632	0.13593675275343134	0.14763093232811383	0.1874607634313347	0.08965545612159044	0.23188113824832782	0.07505189987472428	0.14126316751861298	0.1369700218854787
XP_004233571	gen	0.24751221865610867	0.041744123113808894	gen	0.23740255862130727	0.2371549989927059	0.3314006227295841	0.21211208910488213	0.18939399810829102	0.2279374355064274	0.2725032157016203	0.2639403925264637	0.21615361828925406	0.23765011824990867	0.2868756973519499
XP_004233589	gen	0.2786317353633133	0.05213703980434155	gen	0.274253392742323	0.26015138823757594	0.22553770442327026	0.20890793111987693	0.24053550430621243	0.28203727239442966	0.2759860332438934	0.2725207522407526	0.336123279285651	0.38428965877529664	0.30022782960617467
XP_004233596	gen	0.46533437337948935	0.08665180993836422	special	0.47100495605778775	0.4949483141553664	0.5463098943424362	0.3208808380173566	0.37409451830913687	0.4911292272113494	0.4118546676460541	0.4508806849042261	0.5207934526991341	0.6158131573945392	0.4266389791152953
XP_004233629	gen	0.1291419711009971	0.10318884405627003	gen	0.08007962277796168	0.06926421388276417	0.04525844118086277	0.13418353833850916	0.07129320095031405	0.11707074388535561	0.07688474755858116	0.08327449799734223	0.06395024332159154	0.27369695804811317	0.35654312584653725
XP_004233636	gen	0.1829165071116283	0.0933472277164261	gen	0.16345276311574974	0.1258151065926982	0.08645068473325053	0.11048160414627393	0.19574402153423073	0.2104484984543232	0.2839289199892532	0.10172264280858385	0.15318335000126002	0.38766806662617004	0.17372217623023944
XP_004233654	gen	0.18609357425633039	0.07800470856725661	gen	0.1778731121902955	0.21121388823258505	0.3792527619313957	0.17411058437592772	0.08727845510979367	0.15771088482966605	0.1989859540601878	0.12509730282319542	0.20322889770472982	0.18163564000466328	0.14242137349115933
XP_004233671	special	0.8791517823041136	0.05378997871393385	special	0.8895384530347741	0.8427566119277984	0.798644688783289	0.9209962402782458	0.9129137394550582	0.8296191673333607	0.8255190092926066	0.8746372283034928	0.9044396777660553	0.9118044086355684	0.9701870512656608
XP_004233693	gen	0.17840865729450667	0.09365941815964711	gen	0.15944157187817776	0.17489888851773547	0.40511446533352996	0.18668751944316905	0.15036781634308985	0.11081781439023508	0.1397107269467696	0.08448001703612677	0.1685153274132657	0.25815806128648267	0.1053359362346626
XP_004233694	unknown	0.3350425788601557	0.05799809647976346	gen	0.33368673178714087	0.39746211096479883	0.36272697075322236	0.41534442510180164	0.4027231079273815	0.29595468637839756	0.3382460955848106	0.2687261533167558	0.26096823712654327	0.2791466334583741	0.3291273679894711
XP_004233715	special	0.8840206726689639	0.06494682039455593	special	0.9043456066253006	0.8573481149294908	0.8759198242441109	0.8918262839214006	0.9168649293292007	0.9285290023289807	0.7922579814284084	0.757976117189933	0.9480390911445399	0.9232143884381444	0.9482309937354301
XP_004233723	gen	0.47058898204640237	0.16531316742919686	special	0.4130541400823082	0.42834547773455806	0.32504269599823976	0.3977628024300583	0.2404434922122466	0.722337657032222	0.5933565090762393	0.7366169782547236	0.3845594544622745	0.3836502091155343	0.49377454414792815
XP_004233747	gen	0.2675812937108547	0.12964020848589686	gen	0.25812377714792556	0.2685178486196544	0.5644158624255025	0.13654654854517415	0.1189430907298296	0.2477297056761967	0.20786492652303776	0.36176564327447663	0.30699719863065783	0.2902457623999739	0.17278635028404352
XP_004233769	special	0.9590084864977528	0.014603768829586045	special	0.9588815966164665	0.9610245897866164	0.9732532937519256	0.9567386034463167	0.9502621666673287	0.9506010144878706	0.9418114326999464	0.9363669322286331	0.9828356005627431	0.9682962751721327	0.9688949561740144
XP_004233800	special	0.9089122444447849	0.033424924050091405	special	0.9019966229251564	0.8871810902342031	0.8756623000528632	0.9427889031855544	0.944578766780405	0.907855269512427	0.8931544029845119	0.8548838234290018	0.9303729259068336	0.8961379763378856	0.956506986024162
XP_004233815	gen	0.1169393710517572	0.049284000782595476	gen	0.1156743523537404	0.06940920597809173	0.06838530143433456	0.1340141446033767	0.09733456010410409	0.1710505779984568	0.06601108887252995	0.19606012857534547	0.06678636698238004	0.15573302198176023	0.14460931398719248
XP_004233849	gen	0.4414239434856427	0.05999578747004886	special	0.45855501732778975	0.33877780984621086	0.47278789040205765	0.36367043912706193	0.44539067221733825	0.47171936243824125	0.5164323792669161	0.4860698338536411	0.38588870914075485	0.49765222081551636	0.43585011774868815
XP_004233915	gen	0.3682129968816423	0.05668333519542701	gen	0.3714531998193352	0.4371056023483926	0.32451118624615244	0.30412506488753227	0.31208668393541156	0.4025678975767071	0.4354430515405931	0.4089030414739323	0.3007187721852558	0.3403385020619633	0.4163301665604829
XP_004233920	gen	0.2310957022139183	0.03798423691854242	gen	0.23447712430763212	0.23293332344390713	0.1998393756949536	0.18402421129124877	0.17264868691102167	0.26096837285178603	0.23602092517135712	0.2719057985074435	0.21533985195702918	0.24961354926183876	0.28766292704859725
XP_004233932	gen	0.45106694371349265	0.06449683015649586	special	0.42846273615325337	0.4179292253250784	0.5152639717944673	0.3801326854162363	0.43872055589052755	0.4182049164159792	0.4107660534602826	0.5951953490062488	0.399452330367657	0.4808011796128386	0.45420316984561104
XP_004233933	special	0.4778142376769107	0.06011131031477649	special	0.49657056396393495	0.5278693469589228	0.4780837832088712	0.3897261762529785	0.3746814155061477	0.5650875550130104	0.5043964205851328	0.5070440590153881	0.4378202598308804	0.5046886530550391	0.4887447073427371
XP_004233948	special	0.6020979350677618	0.0718147530986092	special	0.6261910954685599	0.46045644113557566	0.5607828755425404	0.5306315895953858	0.5642489448134544	0.6403555703354775	0.6548192010034429	0.6250636356030833	0.6273185553340366	0.7007814508186532	0.6565210864959686
XP_004233972	special	0.5378924947457355	0.11918503642645391	special	0.559411107399058	0.37816396547696113	0.5418185657746831	0.4523055326834496	0.3283067850839148	0.5339703932365004	0.5770036490234327	0.6067075458365042	0.6579225894753081	0.6032648940850459	0.699461026781556
XP_004234001	gen	0.26404664513130116	0.05443905518321832	gen	0.2656856090203702	0.28816293086421063	0.2788222601523924	0.17548816874941667	0.22589524195927582	0.24357080752366542	0.2525489578883479	0.20593957767312435	0.3336379276034283	0.28706847120023826	0.34933210769891243
XP_004234003	gen	0.28691645081122136	0.056531270324422546	gen	0.2664409333915221	0.26727659529418385	0.2656052714888604	0.25527103236034726	0.34527089997684035	0.24638873477759426	0.3095510922644475	0.2600423359458541	0.1991567529027117	0.3932109029686243	0.32739089013274986
XP_004234004	gen	0.2832381887275185	0.04945016747458683	gen	0.2943829953806901	0.33145609430200185	0.33412370379769035	0.20270661353858407	0.32944396140247273	0.2928475306107758	0.29601623078901057	0.29591846015060447	0.19529095329801238	0.26607853839547735	0.2884998009905552
XP_004234005	gen	0.41456682951781804	0.06768642232120119	gen	0.42384899393249453	0.2828780140739178	0.4257184650154125	0.36538013092883626	0.5145562156176744	0.4423486358881841	0.5002872030734263	0.4069673407303683	0.35983430198537136	0.4252674440940078	0.4224305437709812
XP_004234006	gen	0.25606061454011864	0.052791613635787035	gen	0.2686005682803734	0.3017263362429142	0.25559608613748064	0.1619623886173139	0.3044224945246002	0.2981132907127201	0.24929318657127886	0.2484987559957025	0.1668875276941366	0.29250102848177345	0.28160505042326606
XP_004234019	gen	0.21801929476683862	0.04464151223242641	gen	0.2110232681465265	0.24552238558211492	0.1958302637867111	0.1725210060736627	0.2260377781455101	0.17967167792122654	0.3219436890851665	0.19600875814754293	0.1800708979402106	0.2328518582948781	0.22973463269136304
XP_004234020	gen	0.2540446615788607	0.04462525328525586	gen	0.2610895476434465	0.2703222158635294	0.2942511004433573	0.1753421155212763	0.25185687942336354	0.20525662946493525	0.328211159250235	0.22516261389278291	0.23953910435503512	0.27819041447057813	0.2723143831035142
XP_004234025	gen	0.48125319305417447	0.13749480986179985	special	0.4878073879741804	0.5402510288157626	0.5603036132904505	0.4353637471325982	0.41062867237702655	0.24723104175183494	0.3541737753595358	0.38867958907773964	0.6988447790008339	0.6301980364466013	0.5468576472893614
XP_004234035	gen	0.2363479916796786	0.10987008348381122	gen	0.23236483644326272	0.12642080004617598	0.4025693320527597	0.3902710271971381	0.1238205278188681	0.16089980426260916	0.29615799090248285	0.2279655754198701	0.09808717177224825	0.2367640974666554	0.30052358985797856
XP_004234053	gen	0.2872819201947666	0.14217324644080723	gen	0.2757007264612139	0.346346481193551	0.41070101487010663	0.18850119120489442	0.44239896074191604	0.13071533221377196	0.10700861467190624	0.48063535316876477	0.20505497172887685	0.3993351140452099	0.16212216810866784
XP_004234068	gen	0.5324364901100478	0.09032010096021237	special	0.5442461736063182	0.5252309308799374	0.6651988334078421	0.4642137534967375	0.54147289336421	0.608168493808879	0.5858392103485228	0.4215336517455602	0.5470194538484265	0.37106822489534275	0.5946194553050196
XP_004234069	gen	0.5829357290126964	0.1051060466139723	special	0.588820010443962	0.5653597949617509	0.6447936187089768	0.39470579424685853	0.534937992124846	0.6149876157485622	0.572667976297747	0.6916170430485011	0.604972044590177	0.45543672139269303	0.7498786890068515
XP_004234090	gen	0.09376269921942512	0.014486626967056583	gen	0.0927150185035445	0.12178747477143177	0.09621468839309315	0.08387197561040684	0.10587275927394206	0.08134660364086026	0.08921534861399584	0.08135587030147107	0.10496026659653894	0.09861016761516476	0.07439183737734668
XP_004234119	gen	0.5089809051169544	0.22888070899031626	special	0.5078345225725318	0.6866354924329805	0.4807674440249097	0.8565704326277381	0.6742842517210397	0.41951094994204446	0.7312982452382633	0.25850329643335296	0.2842064703014862	0.5349016011201538	0.1631308673275745
XP_004234133	gen	0.21767638322394797	0.06700851427744256	gen	0.21227647584659115	0.2311403318884525	0.2642867201735155	0.15280474315509315	0.345406659714117	0.1934126198047298	0.13589274106456795	0.28436542821930755	0.17804710718605174	0.15524810065973252	0.23615938037391201
XP_004234144	gen	0.32329757411732385	0.07409925588390916	gen	0.3518691870671027	0.37135827212401695	0.3426048140569759	0.22602945705696906	0.24786206549634196	0.4221454109498426	0.22908205686354274	0.39850757228763994	0.26341239242043524	0.3611335600772294	0.37084013984024394
XP_004234168	gen	0.8858344949518934	0.05428518587625884	special	0.8963234824772397	0.7841886589306702	0.9072367958028265	0.8597262867139722	0.853267832940281	0.8238868695336761	0.9349334702784282	0.9376175865785455	0.9329585786078806	0.9391187009810006	0.8854101691516529
XP_004234173	gen	0.5255237336750953	0.07598022578548727	special	0.5135859327428054	0.4900816524200186	0.5043472715830489	0.4379995893268558	0.6498065837908015	0.4296983067003654	0.5791644865740638	0.591770256973697	0.45166687145871537	0.5978777240208258	0.5228245939025619
XP_004234198	gen	0.17473723721668738	0.04299948565635511	gen	0.1776645505615852	0.24553171008252087	0.17789499428059674	0.16129342855836012	0.17743410684257369	0.19283038199671965	0.11137542191954812	0.22579270525295966	0.1101329509515256	0.16032283215224877	0.18476384012982064
XP_004234211	gen	0.3316807714604861	0.08449015589375138	gen	0.34818480706841587	0.42290932644584084	0.24722897434952415	0.21073046142714658	0.3953975342297142	0.30560884575018826	0.44218434515788246	0.3796529691065074	0.21672564400122493	0.3241831948036435	0.37218641933318825
XP_004234257	gen	0.4180418691356008	0.1332736740718045	gen	0.4049979523286599	0.48929767360798415	0.38875112927595906	0.26254067157322364	0.30310479154881265	0.6302751020415305	0.6160793505916743	0.3448631952477668	0.26051618427924783	0.46374581780844776	0.4212447753813608
XP_004234283	special	0.9384709851068743	0.03914586684580599	special	0.955740794786456	0.9073350164079547	0.8582295867722666	0.9557734639136514	0.9588976059078265	0.972526755555433	0.9853537658897604	0.9072839249136551	0.9643520680537302	0.9192495379952055	0.9557081256592607
XP_004234310	gen	0.3599383961537345	0.03931299306236765	gen	0.3671717108875917	0.31695984680492933	0.35062531027092475	0.3199270996036134	0.3837181115042587	0.30383544993060396	0.4037700762513173	0.38638583195773935	0.33293712527927405	0.40189087226157766	0.3993342376731072
XP_004234364	special	0.8547943133282263	0.04722693880922807	special	0.8671716433304959	0.788448640901286	0.7988424172800279	0.9169836928884066	0.8638940651759439	0.9070360582973557	0.8764820966591427	0.8917936887055946	0.870449221485048	0.8384700597583753	0.7955431921310826
XP_004234365	special	0.8790207760918651	0.04279495171048232	special	0.8798190751243511	0.8061239560909715	0.855938998961348	0.9449400811104205	0.879178836136683	0.8609907136143473	0.8804593141120193	0.9143499934780276	0.9004392979240726	0.8280460661270208	0.91974050336374
XP_004234369	special	0.6687785616932986	0.02155105606541068	special	0.664725856163253	0.6473879531649452	0.6631133710142255	0.6891733079572221	0.6575311990034298	0.7074582020552059	0.6350762320214604	0.6843649336725672	0.6802264787115613	0.6663383413122803	0.6571155980200883
XP_004234415	gen	0.7843400748258362	0.10152401109899974	special	0.7642490264704973	0.7529704322485967	0.7553781696267053	0.8876244322974586	0.922222187201379	0.7489664278451875	0.5762957134352314	0.7731198833142893	0.7275974534511697	0.8003095927707333	0.8989164560676106
XP_004234417	gen	0.5458201568861585	0.129595079301873	special	0.5199027498238152	0.47177021120937573	0.39811690194943167	0.7433794924306462	0.7327223221684852	0.5140765691772101	0.34825178001590773	0.5080184879935451	0.5257289304704204	0.6196651098796447	0.5964717635669187
XP_004234418	gen	0.621399596031087	0.1185907454950835	special	0.6170038555030211	0.5944423630176596	0.5122929095367487	0.7542915088971736	0.8048780640699357	0.6273389524685795	0.4076279177497615	0.5322155482068663	0.6066687585374626	0.6809725754874597	0.6932673623392214
XP_004234460	gen	0.6765393875637267	0.1478232657903581	special	0.7176696850830684	0.6806743511374389	0.5542220724914925	0.8210315788445598	0.8500861821817391	0.7082893294113207	0.37108800730690317	0.5361860924687538	0.7775480056949551	0.727050040754816	0.7392182153452876
XP_004234469	gen	0.10191869017481281	0.03160469190143387	gen	0.10233271313148037	0.09889639309276349	0.12526298098447733	0.04122554290663436	0.07418115213007485	0.11368546061480213	0.15203039050631798	0.10576903317019726	0.0935661569891278	0.13168538691188061	0.08288440444185231
XP_004234473	gen	0.414127227311638	0.11252672377907952	gen	0.4175843669463394	0.36503457654394045	0.5190449024621374	0.26654323963512877	0.5965755168650325	0.3848324391874937	0.4576994870984112	0.4924202809319231	0.43168261229590676	0.40348612159677194	0.22395309649963469
XP_004234482	special	0.6759415789116946	0.07422330623856407	special	0.6753691746884176	0.7698641154097138	0.6834851796058556	0.7761057377303621	0.7562601161522755	0.5843830767040593	0.6254477046403797	0.5677769104031724	0.6893843090086983	0.6394554696914487	0.6672531697709795
XP_004234492	gen	0.5773934715618904	0.168674273118381	special	0.5334930987755959	0.3567492582110668	0.6808058198366421	0.6966276258223464	0.5013025345463137	0.4331174683833685	0.4432674163007815	0.4920721441660199	0.923433700828316	0.565683663004878	0.6808750845191703
XP_004234501	gen	0.0651518017126283	0.03286661745083527	gen	0.05486783816958677	0.12532445324353989	0.03869062387025786	0.07042290626769988	0.08611426440780601	0.039911097528888925	0.1115153005847203	0.06032482135567418	0.03011040778343955	0.04941085498349936	0.03969328710075701
XP_004234510	gen	0.4906506896686532	0.16644656621615275	special	0.48564192193739936	0.4525227686224582	0.566478694228615	0.25789770799710293	0.704647178207142	0.376000211745983	0.71577070224038	0.6378978091810624	0.5187610752523405	0.40693062709731986	0.2696001221141279
XP_004234551	special	0.9614461699565693	0.027712367045978282	special	0.9638122902571886	0.9785242016329109	0.9912717630531733	0.9930152606317768	0.9361024583644745	0.9903983386547189	0.9497499046414882	0.964225226658721	0.9633993538556561	0.9357993441199829	0.9119758479527899
XP_004234568	gen	0.42717230272282664	0.08334010904818404	special	0.4087089206077108	0.47546919032799195	0.3354440304055597	0.3812203974983324	0.5790903976918622	0.4660307815969514	0.5192380803617295	0.39074144180194953	0.3070708663284691	0.41746589256387096	0.39995194865155065
XP_004234570	special	0.36091028662805225	0.11276250799221646	gen	0.3160284712538137	0.30526637875698354	0.47773279746200786	0.24548703512580985	0.3887905542268611	0.23236410913778047	0.30126680522083943	0.2958501520907797	0.5844928581966679	0.45106161231214914	0.32679056375064397
XP_004234583	special	0.8620182971599484	0.05615878960534259	special	0.8774509814507396	0.8683730524246283	0.8994429803309355	0.803469203309635	0.914812966387862	0.886528910476851	0.9112549677914715	0.8662087418668838	0.9137224993828982	0.8000482315641132	0.7563214180642043
XP_004234589	special	0.8437863663158947	0.04388768250848079	special	0.8411194967634725	0.8036210726127296	0.8224659135177145	0.8880840910663288	0.8880862621814072	0.7817080751779554	0.8960262966993673	0.7923767610823838	0.8576242287354655	0.8246147647914794	0.8832561972941152
XP_004234643	gen	0.49602601169785177	0.08402346165341597	special	0.5040275595133826	0.4016966488376094	0.35307397938940216	0.5116160642419442	0.49643905478482114	0.5714960539689905	0.5242414746194618	0.6238210426782516	0.4183043855144087	0.5673320222812407	0.4922393906623877
XP_004234645	gen	0.14157555093660423	0.04568744116106103	gen	0.13386619230139252	0.13904413704875704	0.08129670178156638	0.1151495152291382	0.2414203751522442	0.11382364191176425	0.12868824755402802	0.15255546179855084	0.10187098360791264	0.16322498936372173	0.17868145591835893
XP_004234664	gen	0.06436854830374575	0.03678746367904348	gen	0.06660999154389977	0.07063861940314246	0.05420095455331673	0.06774326676798526	0.07929560613837876	0.016964225255233684	0.06547671631981429	0.11884398581580556	0.03465996974841306	0.1212180467921931	0.014644092243174681
XP_004234668	gen	0.1345490634688288	0.03371092772930519	gen	0.14008023737202574	0.12505736213140783	0.11104648280483177	0.16557263938729064	0.15516560966309184	0.10618039317784582	0.07079079633073226	0.11750374033918132	0.16040027590824413	0.15510311261264365	0.17867022233301877
XP_004234671	gen	0.04841742779013043	0.0079242949847759	gen	0.04813471467864127	0.060023877131157144	0.047251971826198065	0.05533141931529961	0.046506607889051234	0.04313749937054178	0.05344194875386086	0.05478975920695045	0.041694614653329985	0.049017457531084475	0.03297912222383074
