#ID	Class	Mean	stdev	Predicted_0.02	Median	score_0	score_1
AT1G68960	0	0.2506587593278473	0.2747240965275809	1	0.2506587593278473	0.05639948771784721	0.44491803093784743
AT1G69020	0	0.786559268168251	0.2701238627711909	1	0.786559268168251	0.9775656832940645	0.5955528530424375
AT1G69170	0	0.23785403780620454	0.008947986257793332	1	0.23785403780620454	0.23152685604535483	0.24418121956705424
AT1G69400	0	0.5225003953071949	0.16568873088027294	1	0.5225003953071949	0.6396600204788289	0.405340770135561
AT1G69510	0	0.15662984445653452	0.05420604396257213	1	0.15662984445653452	0.19495930572376538	0.11830038318930365
AT1G69630	0	0.3641123281446454	0.32902023884322296	1	0.3641123281446454	0.13145988611098494	0.5967647701783059
AT1G69650	0	0.1325289925049163	0.10678033962482712	1	0.1325289925049163	0.20803409475103415	0.057023890258798435
AT1G69660	0	0.07314760728078612	0.08808891592371583	1	0.07314760728078612	0.13543587707781723	0.010859337483755017
AT1G69818	0	0.036506671647638086	0.004052495170914369	1	0.036506671647638086	0.033641124831558795	0.03937221846371737
AT1G69820	0	0.9214527587371362	0.056507818261779245	1	0.9214527587371362	0.9614098202200974	0.8814956972541751
AT1G69860	0	0.05167583145654926	0.011018390640600622	1	0.05167583145654926	0.04388465271681818	0.059467010196280354
AT1G70020	0	0.459178678506998	0.199871584693549	1	0.459178678506998	0.6005092314103079	0.3178481256036882
AT1G70300	1	0.5578713150859109	0.5798670575029102	1	0.5578713150859109	0.14784338653891338	0.9678992436329085
AT1G70380	0	0.8066553654597223	0.10248210764640829	1	0.8066553654597223	0.7341895721926572	0.8791211587267873
AT1G70400	0	0.6755707415442711	0.2168821808564768	1	0.6755707415442711	0.828929602346413	0.5222118807421291
AT1G70440	0	0.4791468401307921	0.2315898734975483	1	0.4791468401307921	0.31538807012654096	0.6429056101350432
AT1G70518	0	0.035515206490276105	0.005402039042946305	1	0.035515206490276105	0.039335024929777924	0.031695388050774286
AT1G70570	0	0.045977757485344814	0.0554077807188195	1	0.045977757485344814	0.00679854000857031	0.08515697496211933
AT1G70680	0	0.37656051147312253	0.5060117807532617	1	0.37656051147312253	0.7343648730040344	0.01875614994221066
AT1G70720	0	0.07388206898407447	0.10216420015933986	1	0.07388206898407447	0.14612306771124345	0.001641070256905501
AT1G70800	1	0.7020139353516959	0.3513602805670611	1	0.7020139353516959	0.9504631723802727	0.453564698323119
AT1G70910	0	0.7730118079622366	0.05506982571653625	1	0.7730118079622366	0.7340715607593125	0.8119520551651607
AT1G70980	0	0.8644033485728769	0.10104740231481185	1	0.8644033485728769	0.7929520451747882	0.9358546519709656
AT1G71010	0	0.5638037861413946	0.18434780428939074	1	0.5638037861413946	0.43345020363151593	0.6941573686512733
AT1G71150	1	0.8600959797775679	0.17299287954981943	1	0.8600959797775679	0.9824204180042329	0.737771541550903
AT1G71250	0	0.21330666694640732	0.13285711688186472	1	0.21330666694640732	0.11936249867034705	0.3072508352224676
AT1G71320	0	0.009078059617047083	0.005870999629559174	0	0.009078059617047083	0.013229483267452083	0.004926635966642082
AT1G71360	0	0.03220192667379042	0.01465911546718882	1	0.03220192667379042	0.0218363667207446	0.04256748662683624
AT1G71450	0	0.454756690167913	0.08632530362885621	1	0.454756690167913	0.3937154825839611	0.5157978977518649
AT1G71520	0	0.3808052496409001	0.26778808679817256	1	0.3808052496409001	0.5701600217368598	0.19145047754494054
AT1G71692	0	0.00396049053931037	0.0017097797552020671	0	0.00396049053931037	0.005169487398549227	0.0027514936800715132
AT1G71870	1	0.24876325267440713	0.06822213428833132	1	0.24876325267440713	0.20052291889210877	0.2970035864567055
AT1G71900	0	0.8089561038892347	0.11530159195198764	1	0.8089561038892347	0.8904866414400894	0.72742556633838
AT1G71930	0	0.32869597050055394	0.44364734320239607	1	0.32869597050055394	0.014989925666744104	0.6424020153343638
AT1G71960	1	0.4026125479195101	0.3712719860289962	1	0.4026125479195101	0.6651414869052105	0.14008360893380978
AT1G72010	0	0.4502321900051344	0.4365497558167311	1	0.4502321900051344	0.7589194826684764	0.1415448973417924
AT1G72131	0	0.3721065110127746	0.09781384302009337	1	0.3721065110127746	0.3029416793193501	0.44127134270619905
AT1G72141	0	0.16332954820471346	0.18717328297308322	1	0.16332954820471346	0.03097805055749776	0.29568104585192917
AT1G72270	0	0.8181207099831476	0.033773888683258604	1	0.8181207099831476	0.7942389642681759	0.8420024556981194
AT1G72530	0	0.850583667095865	0.14802992759508515	1	0.850583667095865	0.7459107014748266	0.9552566327169033
AT1G72880	0	0.4804122359725872	0.38171674568258734	1	0.4804122359725872	0.21049773660796886	0.7503267353372055
AT1G73066	1	0.3054777969846357	0.32923659997313376	1	0.3054777969846357	0.07267236452883012	0.5382832294404413
AT1G73140	0	0.7831597765676103	0.21591864427851323	1	0.7831597765676103	0.6304822390136676	0.9358373141215529
AT1G73165	0	0.7421681373842379	0.1529906831954786	1	0.7421681373842379	0.8503488869301237	0.6339873878383523
AT1G73200	0	0.9398365150026932	0.037352520620200905	1	0.9398365150026932	0.9134242943777388	0.9662487356276476
AT1G73210	0	0.5708936843068663	0.2772082775979247	1	0.5708936843068663	0.37487783141633074	0.7669095371974017
AT1G73300	0	0.9531961825840718	0.010541225105939715	1	0.9531961825840718	0.9606499543384956	0.9457424108296479
AT1G73350	0	0.10388573288281261	0.09983753182256878	1	0.10388573288281261	0.17448152865147873	0.033289937114146496
AT1G73410	0	0.15032959522580647	0.17658536124666138	1	0.15032959522580647	0.025464888830016047	0.2751943016215969
AT1G73440	0	0.5355891682222731	0.20571195372044446	1	0.5355891682222731	0.3901288507754136	0.6810494856691326
AT1G73460	0	0.9161010962336492	0.0919490430387687	1	0.9161010962336492	0.8510833043773222	0.9811188880899763
AT1G73580	0	0.33068885417530136	0.2217006606338987	1	0.33068885417530136	0.17392281364753415	0.48745489470306863
AT1G73680	1	0.06204233286853446	0.05138538387961633	1	0.06204233286853446	0.02570737947338385	0.09837728626368507
AT1G73860	0	0.8097851847100896	0.19473484651658748	1	0.8097851847100896	0.9474835152152902	0.6720868542048891
AT1G73885	0	0.9822288231649836	0.018732602584566126	1	0.9822288231649836	0.9954747734818029	0.9689828728481642
AT1G73950	0	0.8308112963588155	0.12703590578130522	1	0.8308112963588155	0.7409833459266792	0.9206392467909518
AT1G74045	0	0.08019379731807684	0.0968405961527179	1	0.08019379731807684	0.011717155084342132	0.14867043955181156
AT1G74060	0	0.9668204837323234	0.035699955565647035	1	0.9668204837323234	0.9920641644008509	0.941576803063796
AT1G74088	0	0.004823292584008893	0.003772199154213179	0	0.004823292584008893	0.0021559449820785946	0.007490640185939191
AT1G74140	0	0.7446308789756408	0.13613665020803328	1	0.7446308789756408	0.8408940275057623	0.6483677304455195
AT1G74458	0	0.6114491785053939	0.08895358130114055	1	0.6114491785053939	0.6743488590542592	0.5485494979565285
AT1G75120	1	0.9678696837389213	0.00953137309974821	1	0.9678696837389213	0.9611299851860704	0.9746093822917724
AT1G75240	1	0.6262437551820899	0.16622886237331078	1	0.6262437551820899	0.5087021993689965	0.7437853109951833
AT1G75430	0	0.8089980600207236	0.20909056923688002	1	0.8089980600207236	0.9568474194102768	0.6611487006311705
AT1G75520	0	0.9134554221220549	0.06248376399300686	1	0.9134554221220549	0.8692727288885399	0.9576381153555699
AT1G75590	0	0.08320450445206477	0.06773079322513928	1	0.08320450445206477	0.13109740763670463	0.03531160126742492
AT1G75600	0	0.0345406003985891	0.02629841656849438	1	0.0345406003985891	0.05313638908864013	0.015944811708538065
AT1G75630	0	0.19129025055734078	0.08455516103629887	1	0.19129025055734078	0.25107977831042827	0.13150072280425332
AT1G75910	0	0.5521964743236072	0.3999678367048527	1	0.5521964743236072	0.2693765047330921	0.8350164439141222
AT1G75930	0	0.07147502589590665	0.004474832414172172	1	0.07147502589590665	0.06831084155117215	0.07463921024064117
AT1G75940	0	0.656774276803683	0.3993678845092195	1	0.656774276803683	0.9391700161282781	0.37437853747908795
AT1G75950	0	0.10393409170571664	0.014857787215363726	1	0.10393409170571664	0.09342804961230616	0.11444013379912713
AT1G76200	0	0.36330535655992313	0.10762440663752194	1	0.36330535655992313	0.2872034088053529	0.4394073043144934
AT1G76370	0	0.6499916072347681	0.23275891668887114	1	0.6499916072347681	0.4854061988624327	0.8145770156071036
AT1G76430	0	0.7718704704177481	0.06955441480779695	1	0.7718704704177481	0.8210528687898033	0.7226880720456929
AT1G76480	0	0.7323153963144504	0.1617165818658537	1	0.7323153963144504	0.6179645046467959	0.8466662879821051
AT1G76500	0	0.5391228455181596	0.2134201599976906	1	0.5391228455181596	0.6900336878944445	0.3882120031418746
AT1G76705	1	0.012766818726916939	0.012447449925245529	0	0.012766818726916939	0.003965142476295843	0.021568494977538037
AT1G76750	0	0.05290951798132071	0.01177962246794278	1	0.05290951798132071	0.044580067054420955	0.06123896890822046
AT1G76830	0	0.6463274792224771	0.2705316599776759	1	0.6463274792224771	0.4550327079266092	0.8376222505183452
AT1G76920	0	0.02937918715771	0.007032053566370933	1	0.02937918715771	0.03435159992015793	0.02440677439526207
AT1G76952	0	0.008445842601097788	0.004720045882010028	0	0.008445842601097788	0.005108266150416859	0.011783419051778718
AT1G76954	1	0.7715272027938498	0.06439951999833154	1	0.7715272027938498	0.7259898654978708	0.8170645400898287
AT1G76970	1	0.10547797561758407	0.05949442253267869	1	0.10547797561758407	0.06340906600194923	0.1475468852332189
AT1G76994	0	0.8039139683469614	0.22426555310127005	1	0.8039139683469614	0.9624936617314213	0.6453342749625016
AT1G77080	0	0.09850132301576776	0.004964371556312029	1	0.09850132301576776	0.10201166380756561	0.09499098222396991
AT1G77100	0	0.9495540170250738	0.012932295780819981	1	0.9495540170250738	0.9404095029821459	0.9586985310680018
AT1G77122	0	0.22161348176211798	0.13678450337861348	1	0.22161348176211798	0.12489223186186617	0.3183347316623698
AT1G77160	0	0.35688409822658396	0.45325428603136264	1	0.35688409822658396	0.036384918971940405	0.6773832774812275
AT1G77200	1	0.894819632691496	0.12965435535179565	1	0.894819632691496	0.986499106571121	0.803140158811871
AT1G77240	0	0.9625190576741948	0.03225888501287812	1	0.9625190576741948	0.9397085813280716	0.985329534020318
AT1G77290	0	0.9436961440169995	0.033631589878282186	1	0.9436961440169995	0.9199150187519813	0.9674772692820177
AT1G77320	1	0.3226274201475367	0.27723674475214966	1	0.3226274201475367	0.5186634023558657	0.12659143793920768
AT1G77405	0	0.04840001798881156	0.0007860773478640263	1	0.04840001798881156	0.04784417736559977	0.04895585861202335
AT1G77650	0	0.4006412718638097	0.09591969498049165	1	0.4006412718638097	0.46846673863386057	0.3328158050937588
AT1G77885	1	0.8087249747979972	0.14261051218492868	1	0.8087249747979972	0.909565835032447	0.7078841145635474
AT1G77910	0	0.34139481140632444	0.38454777469334456	1	0.34139481140632444	0.06947847223046387	0.613311150582185
AT1G77932	0	0.024198525084327863	0.026937913442757075	1	0.024198525084327863	0.005150543817938077	0.043246506350717646
AT1G78030	0	0.45381332381165795	0.528344298503228	1	0.45381332381165795	0.8274091600845399	0.08021748753877597
AT1G78160	0	0.4934826951463568	0.11552437960209545	1	0.4934826951463568	0.4117946229373462	0.5751707673553673
AT1G78230	0	0.5660333510550999	0.15745818522633584	1	0.5660333510550999	0.6773731015819694	0.4546936005282303
AT1G78360	0	0.31130182140038337	0.2809546167768505	1	0.31130182140038337	0.11263690667180462	0.5099667361289622
AT1G78400	0	0.08187239747277121	0.05118717976318246	1	0.08187239747277121	0.11806719939313234	0.04567759555241008
AT1G78540	0	0.6397980037567182	0.41685253045159465	1	0.6397980037567182	0.9345572547938126	0.34503875271962386
AT1G78590	0	0.45109112863754053	0.29508218409421477	1	0.45109112863754053	0.659745742017897	0.24243651525718407
AT1G78690	0	0.4432110249146769	0.11237431806817667	1	0.4432110249146769	0.36375038257745523	0.5226716672518986
AT1G78710	0	0.8240039249682414	0.10347968761975522	1	0.8240039249682414	0.8971751137992359	0.7508327361372468
AT1G78730	0	0.13176109359794974	0.04358114133215269	1	0.13176109359794974	0.16257761416576424	0.10094457303013525
AT1G78790	0	0.6626665393483928	0.38990357850166824	1	0.6626665393483928	0.3869630749809619	0.9383700037158238
AT1G78810	0	0.47858721580710073	0.4995121605706311	1	0.47858721580710073	0.12537877978246387	0.8317956518317375
AT1G78815	0	0.15928871459958033	0.1832839419718837	1	0.15928871459958033	0.029687396348659703	0.28889003285050097
AT1G78922	0	0.7709549095049393	0.14964142663374097	1	0.7709549095049393	0.6651424419857918	0.8767673770240867
AT1G78960	0	0.6416329372191608	0.16985538453682963	1	0.6416329372191608	0.5215270429921199	0.7617388314462017
AT1G78980	0	0.039025718758260435	0.02172624210316529	1	0.039025718758260435	0.05438849187910929	0.023662945637411583
AT1G79020	0	0.6324157978363218	0.27872501628382074	1	0.6324157978363218	0.43532744873570134	0.8295041469369424
AT1G79350	0	0.7382236873468111	0.2259859341387782	1	0.7382236873468111	0.5784275008645046	0.8980198738291177
AT1G79470	1	0.06744313984574654	0.030740731067240953	1	0.06744313984574654	0.0891801192420246	0.04570616044946849
AT1G79570	0	0.5346479979231354	0.036369109255237037	1	0.5346479979231354	0.560364841703228	0.5089311541430429
AT1G79730	0	0.2332047517276426	0.027393521890750387	1	0.2332047517276426	0.2525748968171743	0.21383460663811085
AT1G79740	0	0.5562551062680948	0.12774293409872672	1	0.5562551062680948	0.4659272113182189	0.6465830012179707
AT1G79780	0	0.5550643400818619	0.5205849225542752	1	0.5550643400818619	0.9231734690034636	0.18695521116026023
AT1G79830	0	0.5615842249180913	0.27219956395549333	1	0.5615842249180913	0.3691100674091407	0.754058382427042
AT1G79920	0	0.30034258112646317	0.03512620742053977	1	0.30034258112646317	0.32518056059089206	0.2755046016620343
AT1G80120	1	0.946672011240554	0.05049213221097119	1	0.946672011240554	0.9823753403234995	0.9109686821576086
AT1G80133	0	0.5784365746516511	0.3290003047741734	1	0.5784365746516511	0.3457982281333922	0.81107492116991
AT1G80200	0	0.0796746360044205	0.03801414061929524	1	0.0796746360044205	0.052794579391537845	0.10655469261730315
AT1G80320	1	0.3239755348816758	0.1541425401504034	1	0.3239755348816758	0.2149802994720059	0.43297077029134573
AT1G80400	0	0.6766170962424444	0.37784883709559475	1	0.6766170962424444	0.4094376212686982	0.9437965712161905
AT1G80730	0	0.48046442676467493	0.43965620358825436	1	0.48046442676467493	0.169580543816687	0.7913483097126629
AT1G80740	0	0.47793667503725645	0.1345912893003612	1	0.47793667503725645	0.5731070883901823	0.38276626168433064
AT2G01008	0	0.002050958561703697	0.0018174458718535748	0	0.002050958561703697	0.0033360868621308565	0.000765830261276537
AT2G01010	0	0.2849773058900316	0.11400672861942562	1	0.2849773058900316	0.3655922367977219	0.2043623749823413
AT2G01080	1	0.8552569274845201	0.1186438598411553	1	0.8552569274845201	0.9391508053243474	0.7713630496446929
AT2G01090	0	0.950984436303649	0.04070198077669592	1	0.950984436303649	0.9797650829185752	0.9222037896887229
AT2G01200	0	0.39404321781543766	0.17931172812069254	1	0.39404321781543766	0.2672506789150174	0.5208357567158579
AT2G01340	0	0.48372091697027964	0.19716913107404543	1	0.48372091697027964	0.6231405465933963	0.34430128734716287
AT2G01500	0	0.9701806904199752	0.03652964022805375	1	0.9701806904199752	0.9960110467395369	0.9443503341004135
AT2G01560	0	0.5138853253939335	0.04821070782703325	1	0.5138853253939335	0.5479754438242321	0.479795206963635
AT2G01770	0	0.1593444114274152	0.07510046850322184	1	0.1593444114274152	0.10624036087850032	0.2124484619763301
AT2G01780	0	0.29713898509134884	0.20533329434355452	1	0.29713898509134884	0.4423315499250496	0.15194642025764807
AT2G01818	0	0.24493035849089456	0.18269579096545366	1	0.24493035849089456	0.3741157911768068	0.11574492580498232
AT2G01960	0	0.9330377482595018	0.037671288535246	1	0.9330377482595018	0.9064001246801943	0.9596753718388092
AT2G02060	0	0.6209001481386757	0.5253573736610998	1	0.6209001481386757	0.9923839096007943	0.24941638667655705
AT2G02140	0	0.16618720691692723	0.09725892095493274	1	0.16618720691692723	0.09741476437880787	0.23495964945504658
AT2G02148	0	0.21738717475043662	0.29821246108385907	1	0.21738717475043662	0.006519121283710467	0.4282552282171628
AT2G02240	0	0.1131859489716033	0.06055026606949097	1	0.1131859489716033	0.07037044523121652	0.1560014527119901
AT2G02250	0	0.8983107345287547	0.10218531353201106	1	0.8983107345287547	0.8260548063925961	0.9705666626649131
AT2G02270	0	0.07314795321433948	0.06544212803161314	1	0.07314795321433948	0.11942252572077137	0.026873380707907568
AT2G02290	0	0.9907189754359531	0.004022189041322123	1	0.9907189754359531	0.9935630925822861	0.98787485828962
AT2G02300	0	0.6966740585400069	0.22466150364320198	1	0.6966740585400069	0.8555337312376812	0.5378143858423324
AT2G02340	0	0.8719788072194925	0.05661843274941153	1	0.8719788072194925	0.8319435294822292	0.912014084956756
AT2G02350	1	0.5655610610328404	0.18789119869812085	1	0.5655610610328404	0.4327019203081302	0.6984202017575507
AT2G02380	0	0.0483189598348146	0.03351117976675816	1	0.0483189598348146	0.07201494229345072	0.024622977376178485
AT2G02470	0	0.5022855818858029	0.038304378360564134	1	0.5022855818858029	0.529370867573693	0.4752002961979127
AT2G02490	0	0.2010206366484124	0.1754256575612082	1	0.2010206366484124	0.07697596459277292	0.32506530870405187
AT2G02520	0	0.03490861958516566	0.020152102217609817	1	0.03490861958516566	0.049158307718402024	0.020658931451929298
AT2G02540	1	0.19768688902578993	0.005729652123640952	1	0.19768688902578993	0.1936354131553235	0.20173836489625635
AT2G02560	0	0.3871797415269328	0.46458758368792563	1	0.3871797415269328	0.7156927724077377	0.05866671064612793
AT2G02620	0	0.6426146484135022	0.4154280801696607	1	0.6426146484135022	0.3488626358302264	0.936366660996778
AT2G02650	0	0.8905538889676867	0.015616992409520603	1	0.8905538889676867	0.8795110077331759	0.9015967702021976
AT2G02670	0	0.14712648808853254	0.1301163867584494	1	0.14712648808853254	0.05512030866814148	0.23913266750892362
AT2G02680	0	0.8526562674828225	0.1334887557121415	1	0.8526562674828225	0.9470470718590323	0.7582654631066128
AT2G02700	0	0.04278612854756919	0.04554006827645591	1	0.04278612854756919	0.010584437453588847	0.07498781964154953
AT2G02790	0	0.6554978325711324	0.22166388645165122	1	0.6554978325711324	0.49875779531700487	0.8122378698252598
AT2G02910	0	0.37844915271353424	0.38182419377790355	1	0.37844915271353424	0.10845867607209225	0.6484396293549762
AT2G03030	0	0.9467464133074718	0.0038161149221445025	1	0.9467464133074718	0.9494448140467073	0.9440480125682362
AT2G03130	0	0.6943326195672025	0.056583654397879234	1	0.6943326195672025	0.6543219338381461	0.7343433052962589
AT2G03180	0	0.3970061091624618	0.00264510397046199	1	0.3970061091624618	0.3951357382080047	0.39887648011691895
AT2G03210	0	0.39309412647751374	0.5150156295394485	1	0.39309412647751374	0.028923082413110892	0.7572651705419166
AT2G03460	0	0.22080301884423617	0.025994475818378368	1	0.22080301884423617	0.2024221487196711	0.23918388896880124
AT2G03480	0	0.2997442576498843	0.10981846182713617	1	0.2997442576498843	0.37739763670732834	0.22209087859244034
AT2G03505	0	0.26422018873208236	0.31081095034368317	1	0.26422018873208236	0.044443658077028665	0.483996719387136
AT2G03520	0	0.09532120415148754	0.047462496816581295	1	0.09532120415148754	0.06176015080043797	0.1288822575025371
AT2G03560	0	0.014440588678136808	0.015765309374230062	0	0.014440588678136808	0.003292831512114886	0.02558834584415873
AT2G03570	0	0.848621253328737	0.14143574776431503	1	0.848621253328737	0.9486314296750742	0.7486110769823997
AT2G03600	0	0.04489909970127368	0.010693423218534948	1	0.04489909970127368	0.05246049177319742	0.037337707629349945
AT2G03620	0	0.2726152362308796	0.3160047211903813	1	0.2726152362308796	0.04916615499019663	0.4960643174715625
AT2G03640	0	0.48486414318226734	0.49246097834395	1	0.48486414318226734	0.13664164592549877	0.8330866404390359
AT2G03770	1	0.8159892676304983	0.1580231485564949	1	0.8159892676304983	0.7042500277017515	0.927728507559245
AT2G03810	0	0.3201505098549304	0.12562287428489052	1	0.3201505098549304	0.23132172357593914	0.40897929613392164
AT2G03880	0	0.0059569861484697366	0.004567593361657744	0	0.0059569861484697366	0.002727209908738887	0.009186762388200586
AT2G03932	0	0.02246735123621766	0.007731637156611697	1	0.02246735123621766	0.017000258173103654	0.02793444429933167
AT2G03936	0	0.2521444609020632	0.041717091770635574	1	0.2521444609020632	0.22264602241966527	0.28164289938446113
AT2G03955	0	0.18467437299655265	0.1702438540810562	1	0.18467437299655265	0.06429378932050474	0.3050549566726006
AT2G04031	0	0.38959885636343916	0.19808109761293113	1	0.38959885636343916	0.5296633437104172	0.24953436901646112
AT2G04037	0	0.5883029616658938	0.2659196697138809	1	0.5883029616658938	0.4002693599603216	0.776336563371466
AT2G04160	1	0.9639317783589865	0.014510026728893843	1	0.9639317783589865	0.9536716400637876	0.9741919166541854
AT2G04170	0	0.4932347742297716	0.2720404530669986	1	0.4932347742297716	0.30087312510903613	0.685596423350507
AT2G04190	0	0.6889485863069181	0.40874937699673525	1	0.6889485863069181	0.39991913002675	0.9779780425870862
AT2G04622	0	0.6137991484772902	0.11272485343899748	1	0.6137991484772902	0.5340906402023154	0.6935076567522651
AT2G04720	0	0.10981465945795224	0.05720624233200352	1	0.10981465945795224	0.15026558133711287	0.06936373757879162
AT2G04842	0	0.6001402116941008	0.3175414718046041	1	0.6001402116941008	0.37560448367310834	0.8246759397150932
AT2G04860	0	0.3779064326057685	0.45901929677950465	1	0.3779064326057685	0.05333077515750036	0.7024820900540366
AT2G04865	0	0.8031622083148644	0.21677885748055276	1	0.8031622083148644	0.9564480084572354	0.6498764081724935
AT2G05060	0	0.5254150020961283	0.1824954414108667	1	0.5254150020961283	0.39637123793887225	0.6544587662533845
AT2G05180	0	0.5007061019407845	0.4540845770733326	1	0.5007061019407845	0.8217923856215634	0.17961981826000553
AT2G05220	0	0.45405467016941137	0.10607835910110792	1	0.45405467016941137	0.5290633972269465	0.3790459431118762
AT2G05230	0	0.008445842601097788	0.004720045882010028	0	0.008445842601097788	0.005108266150416859	0.011783419051778718
AT2G05400	0	0.004940938937178485	0.0024001707662054525	0	0.004940938937178485	0.006638115961968072	0.003243761912388898
AT2G05580	0	0.9193804820151275	0.058782276875335174	1	0.9193804820151275	0.8778151354229927	0.9609458286072621
AT2G05812	0	0.1044936544082425	0.11972973452399299	1	0.1044936544082425	0.18915536159982305	0.019831947216661962
AT2G05970	0	0.017075445705090946	0.0031333079618863107	0	0.017075445705090946	0.019291029012486558	0.014859862397695336
AT2G06025	0	0.017796173658610442	0.0011904927428731133	0	0.017796173658610442	0.018637979150049395	0.016954368167171493
AT2G06200	0	0.9009274962561216	0.03573586881395874	1	0.9009274962561216	0.9261965714260646	0.8756584210861784
AT2G06645	0	0.564609598914459	0.07188847770601067	1	0.564609598914459	0.6154424289895571	0.513776768839361
AT2G06908	0	0.18156548542412648	0.07719292428323106	1	0.18156548542412648	0.2361491256444189	0.1269818452038341
AT2G07110	0	0.30699814428088396	0.2721287638540163	1	0.30699814428088396	0.1145740500037964	0.4994222385579715
AT2G07240	0	0.013331315019822158	0.005240305614126792	0	0.013331315019822158	0.009625859384583168	0.017036770655061147
AT2G07440	0	0.20427604452214548	0.032366890996612135	1	0.20427604452214548	0.22716289263177572	0.18138919641251522
AT2G07505	0	0.2099475749012526	0.01882553932617165	1	0.2099475749012526	0.1966359083842226	0.2232592414182826
AT2G07640	0	0.018454528792635008	0.01846133429434814	0	0.018454528792635008	0.03150866346192034	0.005400394123349674
AT2G07673	0	0.6802118579292892	0.4092050609264121	1	0.6802118579292892	0.9695635314062095	0.39086018445236886
AT2G07681	0	0.3921787391680881	0.4994871821793174	1	0.3921787391680881	0.7453695128028439	0.038987965533332294
AT2G07709	0	0.06538764473451118	0.06860475050992906	1	0.06538764473451118	0.11389852904169329	0.01687676042732909
AT2G07717	0	0.22173372275081032	0.286525924043544	1	0.22173372275081032	0.42433814662774194	0.0191292988738787
AT2G07733	0	0.38775419959988305	0.34558691589111246	1	0.38775419959988305	0.6321210513158337	0.1433873478839324
AT2G07747	0	0.16029437132032195	0.0017861468563331422	1	0.16029437132032195	0.16155736787463015	0.15903137476601376
AT2G07750	1	0.38920932265351815	0.4102390601722169	1	0.38920932265351815	0.09912650129814748	0.6792921440088888
AT2G07806	1	0.12257558942544379	0.14845312709538772	1	0.12257558942544379	0.22754780228294086	0.01760337656794673
AT2G07811	0	0.07485516766609851	0.006309957098966123	1	0.07485516766609851	0.07931698111977364	0.07039335421242336
AT2G09795	0	0.3749027005793473	0.24081085130874344	1	0.3749027005793473	0.20462371463562945	0.5451816865230652
AT2G10020	0	0.06502346793412257	0.04721706535595941	1	0.06502346793412257	0.09841097503504988	0.03163596083319527
AT2G10440	0	0.3190602939097786	0.25152524828663403	1	0.3190602939097786	0.14120508520666963	0.4969155026128875
AT2G10450	0	0.09608355472510893	0.11266532759909229	1	0.09608355472510893	0.016417137575186896	0.17574997187503097
AT2G10535	0	0.21546682733160866	0.137709914642195	1	0.21546682733160866	0.11809121285149195	0.3128424418117254
AT2G11890	0	0.7466446262251496	0.30698864950503596	1	0.7466446262251496	0.9637183820374609	0.5295708704128385
AT2G12230	0	0.05608136002147434	0.049414573291320034	1	0.05608136002147434	0.02113998015774229	0.09102273988520639
AT2G12461	0	0.9522511557525986	0.050635850599448556	1	0.9522511557525986	0.9880561090826175	0.9164462024225796
AT2G12905	0	0.7092189637144722	0.2199757904700395	1	0.7092189637144722	0.5536725905762362	0.8647653368527083
AT2G13126	0	0.010146746453434684	0.0016041735681182445	0	0.010146746453434684	0.009012424445218053	0.011281068461651314
AT2G13150	0	0.6149711553005704	0.08698225951711028	1	0.6149711553005704	0.5534654097530937	0.6764769008480472
AT2G13295	0	0.22633377830420665	0.126689674354678	1	0.22633377830420665	0.13675065046169838	0.3159169061467149
AT2G13350	0	0.7441430449603893	0.11700917857952806	1	0.7441430449603893	0.8268810285950413	0.6614050613257373
AT2G13370	0	0.27148984066989346	0.031458402480918655	1	0.27148984066989346	0.29373429038944676	0.24924539095034018
AT2G13430	0	0.2648607895777945	0.08934702101704016	1	0.2648607895777945	0.3280386740177606	0.20168290513782844
AT2G13450	0	0.11068648467588187	0.1275881682364752	1	0.11068648467588187	0.20090494363506356	0.020468025716700172
AT2G13463	0	0.9097173697014064	0.03370184433719625	1	0.9097173697014064	0.8858865670320815	0.9335481723707313
AT2G13500	0	0.6266226296201869	0.3595968284934442	1	0.6266226296201869	0.8808959855410772	0.3723492736992966
AT2G13510	0	0.4189615703874202	0.11409165597765918	1	0.4189615703874202	0.49963655400602575	0.33828658676881473
AT2G13900	0	0.25410486589202436	0.1775655058625991	1	0.25410486589202436	0.12854709259176086	0.3796626391922878
AT2G13910	0	0.017922715217372227	0.0032329940143314448	0	0.017922715217372227	0.015636643226302944	0.02020878720844151
AT2G13920	0	0.005144244233039867	0.0029267387655870125	0	0.005144244233039867	0.003074727405131745	0.007213761060947989
AT2G14255	0	0.17716485576833432	0.030923881031664845	1	0.17716485576833432	0.15529836979023806	0.19903134174643058
AT2G14282	0	0.09186977042679491	0.09006696861012342	1	0.09186977042679491	0.1555567346919291	0.028182806161660728
AT2G14365	0	0.003545737845068884	0.0009045885581537232	0	0.003545737845068884	0.004185378548723143	0.0029060971414146246
AT2G14410	0	0.3232398398762998	0.11521801317981992	1	0.3232398398762998	0.24176840144200812	0.40471127831059145
AT2G14540	0	0.0485426734656168	0.04888937662779372	1	0.0485426734656168	0.08311268320711283	0.013972663724120754
AT2G14550	0	0.5543613008642625	0.2154321625853311	1	0.5543613008642625	0.7066948439140329	0.402027757814492
AT2G14700	0	0.13560056661886452	0.0277052952635836	1	0.13560056661886452	0.11600996446320902	0.15519116877452002
AT2G14740	0	0.9776858367682948	0.028089810792952405	1	0.9776858367682948	0.9578233410743511	0.9975483324622385
